kalimat;tag
dok saya ingin bertanya.jadi saya memiliki kepribadian baik, ramah, dan menyenyangkan, namun ketika saya sedang capek, atau terlalu ambisius mengerjakan tugas hingga larut pagi membuat saya jadi tibaÂ² emosional, ancur, dan tibaÂ² galau sendiri padahal yang di galau-in pun ga ada, semua orang di sekitar saya jadi kena pelampiasan marah saya. namun dengan beberapa waktu dengan saya menenangkan diri tibaÂ² saya kembali dan keadaan saya sebelumnya dan saya ga sadar kalo saya semarah itu sebelumnya. kenapa yaaa ;bipolar
saya shifa, sifat saya kadang berubah, ubah, apakah saya memiliki kepribadian ganda? Yang paling dominan adalah rasa emosi saya, padahal saya juga menyadari, kalau saya orang yang gak gampang emosi, saya sering merasa ketakutan, sedih, saya pun juga gampang lupa, mungkin ini efak saya depresi/ stres, kepala saya sakit, apa yang harus saya lakukan?, tapi saya masih bisa mengendalikannya, walaupun begitu, saya malah terasa tidak kenal diri saya ;bipolar
dok, Saya berumur 21 tahun.Saya punya hobby membaca baik buku novel ataupun komik.Sebagaimana seorang pembaca saya pasti menghayati setiap cerita yang saya baca..Tapi belakangan saya merasa mood saya sangat mudah berubah dengan ekstrim tergantung bagaimana jalan cerita yang saya baca, jika jalan ceritanya sedih saya akan ikut merasa depressi sendiri, dada sesak, tidak napsu makan, menangis, melamun bisa sampai berhari hari hingga saya membaca lagi cerita yang lebih menyenangkan.Dan sebaliknya jika jalan ceritanya menyenangkan, mood saya akan menjadi sangat baik.Untuk kondisi ini dinamakan apa ya dok? Bagaimana ;bipolar
wanita usia 27 thn. Saya suka masturbasi sejak kls 3 sd hingga sekarang, saya selalu melakukan hal2 yg membuat saya selalu merasa bersalah dan buruk, saya sering mencuri, dll. dalam setahun belakangan saya mood saya naik turun tiba2, saya saat ini bekerja dan membantu keluarga saya membayar hutang. Saya merasa sgt kosong, tdk tahu mau apa. Keinginan bunuh diri sudah lama. Hampir mencoba sekali. Skrg perubahan mood bertambah parah. Apa yg sebenernya terjadi dgn ;bipolar
dok. Saya berumur 19th. Saya seorang mahasiswa. Saya mau bertanya, saya sering mengalami mood swing yang dapat berubah sewaktu waktu. Ketika saya sedang sendirian, kadang saya merasa sangat senang lalu berubah mood menjadi sangat sedih padahal tidak ada seorang pun yang mengganggu. Sampai sampai orang yang disekitar saya saya suruh untuk menjauhi saya agar saya bisa menikmati kesedihan itu. Apakah saya dikatakan bipolar dok? Terima kasih ;bipolar
dok, saya lia usia 20 thn. Saya mau nanya apakah saya punya masalah psikologi atau enggak? Karena yang terjadi pada saya selama hampir 8 tahun adalah saya sangat susah mengendalikan emosi saya, dan saya juga moody an jadi gampang berubah suasana hati. Belum lagi jika saya lagi marah maka semua orang akan saya marahi dan saya gk bisa kontrol itu. Temen temen bilang saya aneh karena beberapa menit lalu masih ketawa ketawa tapi beberapa menit kemudian bisa marah ke semua orang. Jadi saya orangnya. Sebentar marah, sebentar ketawa sebentar lagi nangis gitu dan saya gk bisa kontrol itu semua agar gk berlebihan. Apa saya ada kelainan psikologi? Atau saya punya sejenis ;bipolar
BrokenHome dok, saya sudah sedari SMP saya mengalami mood yang berubah ubah, terkadang saya sangat bahagia dan terkadang saya merasa sangat sedih dan merasa tidak berguna dalam waktu bersamaan. Ditambah ketika Ibu menikah lagi dan sering cekcok dengan bp smbng, saya sering merasakan tubuh saya gemetar, keringat dingin, leher terasa kaku, migran bagian belakang hingga terkadang suka melakukan self harm atau bahkan ingin melakukan percobaan bunuh diri. Sudah beberapa kali juga ke psikolog namun saya merasa tidak terbantu. Penyakit apa yang saya alami ;bipolar
dok, saya berumur 18 dan sedang berobat ke psikiatri, saya sudah berobat sejak november 2018 dan menurut diagnosa dokter saya menderita mood disorder, karna kondisi covid 19 dan psbb, saya tidak bisa pergi berobat, sudah 1 bulan lebih saya tidak minum obat, saya tidak bisa tidur dan otot kepala terasa tegang, apa dampaknya dan bagaimana solusinya? terimakasih ;bipolar
dok, saya dewi umur 21 tahun. Dengan keadaan orang tua saya yang penuh dgn masalah, tahun ini menjadi tahun yang sangat sulit untuk saya dok. Perasaan saya sering sekali berubah ubah. Saat saya sedih melihat keadaan orang tua saya, saya malah sempat berpikir untuk mencoba bunuh diri, tapi saya langsung ingat dengan dosanya. Saya benar benar sulit mengendalikan pikiran saya ketika saya melihat keadaan orang tua saya yg penuh masalah, saya menganggap bahwa semua orang jahat. Namun ketika saya pergi ke orang orang yang mendukung saya, suasana hati saya langsung berubah 360°, saya kadang tertawa seperti orang gila saking merasa nyaman merasa mereka, seketika saya lupa masalah hidup saya. Namun ketika pagi kembali dan ketika saya harus pulang ke rumah bertemu orang tua, kekhawatiran itu kembali lagi dok. Saya takut jika saya pulang saya akan bertemu masalah lagi, dan itu sering terjadi. Hasilnya, saya sering melamun dan memikirkan hal yg tidak tidak untuk dilakukan. Apakah saya depresi dok? Atau perasaab saya ini hanya moodswing ;bipolar
dok, saya remaja umur 18 tahun dan saya sering kali mengalami perubahan emosi yang tidak stabil, kadang saya gampang marah kadang saya tbtb nangis, saya SERING bgt memikirkan suatu hal scr berlebihan sampe stress, kadang saya merasa ga punya siapaÂ² dan mau mati aja. saya rasa ini mengganggu bgt karena stress saya udah ga wajar. saya rasa ini juga mempengaruhi hormon saya karna siklus haid saya sangat sangat ga lancar dok, bahkan saya pernah setahun penuh ga haid sama sekali dan sampe skrg saya haid cm bbrp kali dlm setahun. saya udah konsultasi sm org tua tp mnrt mama saya, saya cm stress biasa aja dan setiap saya cerita ttg masalah saya, mama saya selalu menyalahkan saya.kira-kira apa ada yg bisa membantu saya dok? obat atau apapun.terimakasih dok sebelumnya, maaf kalau ada kata yg tidak ;bipolar
dok, saya umur 23 tahun keluhan saya adalah saya sering tiba2 merasa sedih sampai bisa nangis dan semua ingatan masa lalu muncul kembali namun setelah itu saya diam sejenak kemudian tertawa lagi. Dan tiba2 saya nangis lagi hingga kepala saya nyeri hebat. Apakah ini gangguan atau gejala serius ya dok? Terima ;bipolar
dok. Saya saat ini merasa kalau mood saya saya lebih sensitive dan terkadang suka menangis tanpa sebab, saya memiliki gangguan tidur, nafsu mkn saya berkurang dan trkadang mual saat makan, saya susah fokus, sering pusing, dan berat badan saya suka saat ini berat bdan saya sedang turun. Saya jga smpat mengalami mensturasi yang tidak teratur yaitu selama 2 mnggu pada bbrapa bln yg lalu. Saat ini saya jga merasa kesepian karena hanya diam drmh, tgs menumpuk dan masalah klrga. Saya banyak pikiran.Menurut dokter bagaimana? Apakah saya sedang ;bipolar
mlm dok,saya mau tanya dok saya sudah satu tahun lalu saya periksa d klinik psikiater kata dokterx saya mengalami peningkatan hormon dopamin sya d kasi obat sudah komsumsi sekitar 3 bln tapi saya orgx pesimis akhirx saya malu mau konsul lgi dgn dokter takutx nnti d tanya saya blm ada perubahan sedikitpun. Akhirx saya tda mau lagi konsul.obatx saya masi ingat lodomer triheksin. Masi ada lgi yg lain tapi saya lupa. Itupun blm berubah.akhirx saya mngambil kputusan ckup berdoa sja dn skrang ini hampir satu minggu saya mulai kambuh lagi bgitu saya baca d artikel saya gangguan bipolar takut bergaul pesimis bgitu tidur bangunx kya gk ngantuk susah tidur kepala sakit. Mmbuat saya menghindar dari org dok.tindakan apa yg msti saya lakukan selain harus kontrol lagi psikiater dok. Trima kasih sblmx ;bipolar
dok sya adalah remaja berumur 18 tahun saya mau cerita diumur saya yang sekarang kenapa saya sering sekai tidak bisa mengontrol emosi saya sampai sampai saya hampir melukai badan saya sendiri terus sya suka sekali tiba tiba melamun nggak jelas trus suka saut sautan sama jiwa saya senrii seperti ada orang lain dibadan saya dk.. saya bingung terkadang saya bisa merasa sangat tidak ingin hidup seperti saya tidak punya semangat sama sekali untuk hidup saya sangat suka dengan kekerasan gitu dok makanya terkadang saya tidak sadar juga kalau saya melakukan hal tersebut kepada orang lain dan saya paling tidak suka ada hal penolakan itu bisa mmebuat saya marah dan juga saya sangat egois dalam sega hal dan saya seperti caper sama orang lain sekan saya ingin dikaisih perhatian dok..kira kira saya mengalami apa ya ? apa gara gara dari waktu saya kecil saya selau dapat kekerasan ya itu juga karena ayah saya adaah seorang militer dan saya didikin seperti militer jadi harus tahan bantiing saya bingung dok kenapa saya seperti bukan perempuan pada normalnya dok...terima ;bipolar
dari siklotimia itu apa ;bipolar
dok, saya mau bertanya dulu saya pernah konsul ke dokter psikolog, saya merasa tidak apa2 tapi mungkin dokter lebih tau, waktu itu saya tidak betah d skolah saya, skrng saya sudah kuliah, saya tidak bisa mengontrol emosi saya, saya sangat emosional , saya tipe orang yang moodyan , tiba2 emosi, tiba2 sedih, tiba2 bisa jadi seneng, kadang merasa saya tidak berguna kalau hidup, saya gampang bangt sedih trus tiba2 gampnag bahagia, apakah saya mempunyai gangguan mental dok? Apa hal biasa saja? Saya sering mengalami sperti ;bipolar
dok, saya mau tanya, saya 29 thaun dan ngerasa ada yang aneh sama saya, dari kecil saya ga pernah bisa tidur tenang, setelah mata merem, selalu aja ada pikiran yg ga bisa bikin tidur, pikiran ga jelas, kalo merem jam 9 jam 11 masih ga tidur dan mikir ga jelas, ini ga bisa bikin saya tidur nyaman, sampe saya menikah 4 tahun lalu kelainan ini makin parah, biasanya cukup merem mata, sekarang badan pengen gerak gerak terus, alhasil saya keliling melingkar di ruangan dengan tangan gerak gerak atas bawa di bahu. sampe saya keringetan dan cape baru kepala saya tenang ga ada pikiran apa apa dan tidur, sampe istri ga bisa tidur tenang gara gara kelainan aneh lainnya setiap kali ngobrol sama orang saya suka tiba tiba hilang fokus dan orang yg ngobrol ke saya kaya suara semut liat pohon pengen manjat, kalo ga manjat kebawa kalo lagi kerja dan bosan tangan suka tiba tiba gatel tiba tiba pengen teriak, tiba tiba pengen cium kalo lagi diem suka tiba tiba kepala kaya berisik suara semut tv, alhasil saya harus maksain diri buat mikir ga tidak minum kopi (malah bikin saya ga bisa tenang), tidak merokok (sempat merokok dan ini bikin saya tenang) dan tidak minum alkohol, tapi saya di kasih teh sama temen yang bisa bikin saya fokus dan pikiran kira saya kenapa ya, dan saya harus periksa ke mana ;bipolar
dok, saya ingin bertanya tentang kondisi mental saya, jadi seminggu yang lalu saya pergi ke psikiater dan didiagnosis depresi kemudian saya diberi obat fluoxetin dosis 10 mg tp saya tdk begitu merasakan efek dari obat tersebut saya juga sering mengalami pusing tp tdk berlangsung lama, apakah saya juga mengelami bipolar karna saya sulit mengontrol emosi saya sendiri saya sering mengalami senang dan hiperaktif disiang hari kemudian sedih dan menangis dimalam hari di hari yang sama, ataupun di satu hari saya bisa merasakan senang dan di hari berikutnya saya bisa mudah marah dan tersinggung, saya mudah marah dan tersinggung hal ini sudah saya rasakan dari saya kecil sampai sekarang, terkait kondisi saya apakah yang sedang terjadi pada diri saya dok?Sekian ;bipolar
saya memang baru mengalami kejadian yg menyedihkan, patah hati, dan akhir2 ini merasa kepala saya penuh, saya kerap kepikiran hal2 tersebut berulang2. Saya sudah berusaha untuk ikhlas dan menerima. Tapi masih saja saya kepikiran hal tsb berulang2 sampai2 saya cemas dan takut dengan pikiran saya sendiri yg tdk terkontrol itu. Dikepala saya kerap muncul hal2 negatif seperti kata2 pesimis bahwa saya tidak mampu, saya tidak cukup baik, saya takut tdk bisa move on dll. Sampai2 tengah malam saya kebangun, kepikiran hal tsb, keringet dingin, deg2an, mulas, lemas, takut dan hari2 saya pun skrg jd murung ditambah situasi pandemic ini yg berita2nya buat tambah cemas apalagi harus stay dirumah terus.Saya jadi ingat setahun lalu saya pertama kali mengalami hal serupa, saya takut dengan pikiran saya sendiri, aneh bukan? Padahal waktu itu saya gak sedang mengalami masalah apapun, hanya saja saat itu sedang masa2 mengerjakan skripsi, pernah tiba2 saja saya kepikiran hal yg padahal belum tentu terjadi (ttg skripsi saya), lalu keringet dingin, deg2an, mulas, rasanya pikiran saya tdk terkontrol, khawatir akan hal yg blm terjadi secara berlebihan, takut gila, bahkan sempat merasa dunia akan runtuh dan saya akan segera mati. Sejak saat itu saya takut jika sendirian terutama utk tidur, takut kepikiran yg tidak2, saya harus punya teman ngobrol. Saya pun ingin ke psikolog sudah dr setahun lalu namun disaat saya merasa baik2 saja dan normal saya merasa tidak perlu, tapi saat ini saya ingin ke psikolog namun mengurungkan niat karena pandemic ini.Saya masih bingung ini permasalahannya ada dimana? Apakah reaksi otak saya tidak normal dalam menghadapi masalah? Karena setelah saya pikir2 yg membuat gejala2 tsb muncul adalah disaat saya overthinking atau sedang berpikir keras. Lalu utk menenangkan diri saya cerita gejala tsb dan cerita ttg pikiran saya yg seperti itu dgn ibu saya, saya cerita panjang lebar dan direspon lalu badan saya kembali hangat lagi dan tenang. Lalu saya berdoa dan beribadah. Saya ingin menjalani hari2 saya dengan tenang dan normal tanpa ada beban dikepala saya.Saya browsing gejala yg saya alami lalu muncul istilah panic attack, saya juga ngobrol2 dengan teman saya dia blg mungkin saya punya anxiety atau mungkin ada hormon diotak saya yg tdk seimbang. Saya pernah chatting dgn psikolog beliau blg saya hanya ;bipolar
kemungkinan gak?aku depresi?Aku org nya gampang tertekan. Ditambah banyak masalah,gatau akunya yg alay apa emg aku gakuat mental ga pernah cara bahagia bahagia kayak temen2 yg ;bipolar
seringkali bingung ketika saya melakukan suatu tindakan..Saya bisa jadi sosok yang lembut penyabar dan jadi sandaran orang lain.Tapi jika emosi saya tiba - tiba meledak ledak.Saya pernah karena emosi mencoba bunuh diri dengan mencekik leher saya sendiriTapi seolah saya punya banyak kepribadian di tubuh saya yang menghalanginya..lalu saya pernah karena kesal keponakan saya tidak tidur saya membenturkan kepalanya ke lemariSaya juga bisa jadi sosok yang eksis dan ingin diperhatikan.Saya juga bisa jadi penulis.Saya juga bisa jadi orang begitu suka menggambar.Saya bingung saya ini kenapa seperti ini.Setiap kali terkena masalah saya biasanya membentutkan kepala dan baru setelah itu melegakan.Disamping itu saya memiliki fobia terhadap balon dan suara keras.Jika disebut bipolar saya sadar akan kejadian yang saya alamai dengan apakah saya alter ego? atau saya ;bipolar
dokter. Saya ingin bertanya. Terkadang tiap malam sekitaran waktu jam 8 sampai 3 malam saya sering merasa emosional berlebihan. Seperti memikirkan hal yang tidak harusnya pikirkan, merasa sendirian, sampai membuat saya menangis.Apakah ini ;bipolar
punya kaka laki2 usianya itu 30 tahun, selama kurang lebih 3-4 tahun belakang ini kaka saya itu sdh mulai tertutup dari sosial dan keluarga, bahkan ketika diingatkan oleh ortu saya untuk ibadah kaka saya memberontak dan marah, sering kali memukul ibu saya dg telapak tangannya, sering bgt ketawa sendiri, ngomong sendiri, kalau nonton tv kedua matanya melotot seperti tatapan kosong, keg sehari-harinya itu hanyalah merokok, minum kopi hitam, dan makan namun dg porsi makan yg tdk masuk akal seperti ketika udh makan siang jam 12 jam set 4 sore makan lagi, lalu malamnya makan lagi, malam sering begdang, dan sering juga bertingkah laku seperti anak kecil ketika ada ibu saya contohnya itu sering tidur di dekat kaki ibu, dan pernah tidur dg posisi kepala di kakinya ibu saya. Agak panjang nih dok untuk saya ceritakan untuk menjadi data pengalaman masa kecilnya Kaka saya. Jadi dulu kaka saya itu sering menyendiri dan jarang berkomunikasi dg ortu, takut sama bpk sya, kalau mau makan saja itu harus mengumpat tanpa ketahuan bpk saya dan itu terjadi kurang lebih 10 tahunan, sering bgt dimarahin bpk akibat jarang ibadah tdk menuruti kemauan bpk, intinya Kaka dan bpk saya ini seperti musuham gitu. Tapi kk saya tdk pernah melawan sedikit pun dari bpk saya, sehingga dri situ saya berpikir apakah kaka saya ini termasuk orang yg kurang kasih sayang dari bpk saya/engga? Kemudian 3 tahun belakangan ini baru deh perilaku nya seperti yg diatas dok, halusinasi nya sangat tinggi, sering memukul ibu saya, berbicara dg suara yg sedikit keras, dan volume suaranya itu seperti mengagetkan orang lain termasuk saya adiknya. Oh iya lupa dok ada data tambahan, kaka saya juga dulu punya hubungan percintaan dengan ceweknya kurang lebih sdh jalan 5 tahunan, kemudian suatu ketika kk saya ini meminta untuk nikahin pacaranya namun saat itu kondisi kk saya sedang pengangguran akhirnya saya bpk saya dilarang dan malah disuruh buat kuliah, nah mulai dari situ juga kk saya terlihat murung, banyak mikir, bengong. Lalu yg terakhir saya mau tanya apakah data yg saya sebutkan itu gejala skizofrenia? Lalu bagaimana cara mengajak agar kaka saya ini mau untuk diperiksa ke psikolog ;bipolar
bertanya dok nama saya medy wijaya umur 21 tahun, saya ingin memastikan gejala yang saya alami mungkin terasa aneh di dengar di kalangan orang, sesekali saya merasakan sakit hati dalam perasaan dan kadang pula saya merasa sedih atau senang padahal ada kejadian apa ini adalah suatu gejala kepribadian ganda ? apa saya hanya depresi ? atau gangguan jiwa ringan seperti depresi? hal ini terjadi dikala saya sendiri dan jika saya merasa tenang tetapi kesokan harinya itu kadang terjadi dan kadang juga ;bipolar
saya punya teman bipolar,malam ini dia kambuh,tetapi saya lagi beda pulau sama dia apa yg hrs saya lakukan,dia udh ga minum obat cuma terapi2 aja ;bipolar
menurunkan dopamin tanpa kalo tanpa obat obatan gimana ;bipolar
sore. saya suka menangis tiba-tiba. saya menangis tanpa ada nya alasan. saya hanya tiba2 merasa sedih lalu saya menangis. namun ada hari dimana saya merasa baik2 saja. namun ada hari dimana saya akan terus menerus menangis sepanjang hari. saya mencari di google itu bisa saja hypophrenia atau mungkin bipolar. karna sehabis menangis saya bisa tertawa karna melihat video lucu di utube. namun sebelum nya saya pernah berkonsultasi dengan alodokter dan dokter mengira saya depresi berat. bipolar. gangguan kecemasan. atau mungkin gabungan ketiga nya. dokter menyarankan saya untuk pergi ke psikiater. tapi saya belum ada cukup dana. jadi saya harus ;bipolar
dok, saya ingin bertanya begini dok beberapa bulan ini saya merasa seperti ada sesuatu yang lain di diri saya dok, jadi kadang-kadang aku memikirkan untuk melukai diri sendiri dan melakukan hal-hal yang buruk, dan kadang-kadang saya juga merasa sangat-sangat sedih, dan baru-baru ini teman saya mencerita sesuatu yang seharusnya saya merasa sedih tapi saya malah ingin tertawa tapi saya dok orangnya itu gampang bersosialisasi dan ceria saat bertemu teman tapi saat dirumah suasana hati Saya menjadi buruk dan mudah jengkel Jadi dok, keadaan seperti apa yang saya alami ;bipolar
dok. Saya merasa hidup saya sia2, tidak berguna, saya tidak ingin melakukan aktifitas apapun, saya mengurung diri dikamar dan tidak keluar rumah. Saya sering berkali2 mencoba bunuh diri dengan cara minum obat2 secara berlebih hingga berpuluh2 biji, dan menyayat nadi. Hingga berpikir untuk gantung diri. Saya selalu merasa sedih, dan kadang ingin marah dan berteriak. Saya sering merasa tersinggung akan perkataan org, tp saya tidak menunjukkannya.Merasakan penyesalan yg sangat amat dalam akan masalalu yg disebabkan orang lain. Kehilangan nafsu makan.Saya pernah bergaul dgn sesama jenis hingga perasaan nyaman dgn org itu. Waktu itu pikiran saya tentang hal itu adalah salah, tapi masih tetap saya lakukan.Saya merasa orang2 disekitar saya hanya memanfaatkan saya, saya juga benci kepada kakak2 saya. Saya pernah dilecehkan sama kakak saya waktu kecil dan saya tidak pernah bercerita kepada siapapun juga... Mimpi2 saya direnggut dan waktu saya telah sia2...Apa yang harus saya lakukan ;bipolar
2014 saya didiagnosa bipolar padahal awalnya keadaan yg ingin saya periksa adalah nocturnal enuresis, sejak saat itu saya terus menjalani check up disetiap bulannya, hingga pertengahan 2018 saya memilih stop karena saya merasa gitu2 aja dok, tidak merasa ada perubahan yg besar namun msh dlm bayang2 bingung dn pnasaran apa hbunganya gejala yg saya alami dgn bipolar.. saya msh merasa tidak bisa memahami. Kirany dokter berkenan memberikian penjelasan dn solusi? ;bipolar
dok, saya ingin bertanya cara untuk meredam rasa sakit psikis saya gimana ya? Saya gampang sekali menangis, hampir tiap malam. Susah tidur terutama, bahkan sampai gak bisa tidur. Nafsu makan bertambah. Minum obat pereda sakit kepala gak bikin ngantuk. Stress dan mudah panik. Kepala sering sakit. Mengantuk tapi tidak bisa tidur. Ingatan menjadi sangat lemah. Bahkan berkeinginan buat bunuh, kepikiran juga buat minum obat tidur tapi mempertimbangin efeknya. Kira-kira apa yang harus saya lakukan ya dok, ;bipolar
dok, saya merasa mental saya terganggu selalu merasa takut dengan omongan orang lain, selalu kepikiran sesuatu yang bikin saya takut, selalu menyalahkan diri sendiri, selalu benci sama diri sendiri, mood saya gampang untuk berubah ubah, setiap saya sedang merasakan mental saya terganggu saya selalu murung dikamar sampai 2 mingguan dan tidak ingin ketemu orang banyak, apakah dari penyebab penyebab diatas termasuk penyakit jiwa dok ;bipolar
saya secara merasa ketakutan dan merasa bahagia. Ketika seperti itu, jantung saya Lalu, saya juga ketakutan ketika mendengar suara keras seperti suara bentakkan, pintu di tutup, barang di banting dll. Saya kenapa dok? Terima ;bipolar
malam dok. . perkenalkan saya Ananda Nia dok, saya ingin bertanya dok. Saya merasa diri saya aneh dok. Saya suka berbicara sendiri seolah olah saya mempunyai orang yang sedang mendengar hal yang saya bicarakan, saya juga kadang suka tiba tiba nangis tanpa alasan ,tertawa lagi, emosi tiba-tiba dan merasakan amarah yang kuat entah ke siapa dok. Terkadang teman saya pun bilang saya berubah kalo mood saya gak bagus. Saya selalu merasa ada yang selalu nemenin saya tapi hal itu seperti menyatu dengan diri saya. Saya sadar akan hal hal aneh yang saya alami tapi kadang saya takut saya memiliki penyakit yang menakutkan dok. Saya juga pernah baca soal kepribadian ganda atau alter ego. Saya tau hal itu tapi saya kurang yakin dok. Karena saya takut duluan . Menurut dokter hal apa yang sedang saya alami ? Terima kasih ;bipolar
Umur 14 tahun Dok, saya sangat tertekan Dok, saya bipolar satu tahun terakhir,dan hari ini adalah depresi terberat saya, bagaimana agar saya tidak melakukan bunuh diri ;bipolar
dok knp ya aku selalu ngerasa kesepian. Mood yg berubah ubah. Napsu mkn berkurang dan pola tdr ny makin ga nentu. Aku cerita Ama salah satu tmn aku. Dan dia blng mungkin aku depresi atau semacamnya. Apa itu bnr ;bipolar
dok, saya wanita umur 17 tahun. Dalam kehidupan sehari2 saya sering banget merasa ada fase dimana saya sangat bersemangat, over pede, detak jantung meningkat, gabisa diem, senang berlebihan. Tapi juga ada fase dimana saya merasa sangat sedih, ga mood buat ngerjain apapun, menjustifikasi dan membenci diri sendiri, menyalahkan keadaan, berhari2 tapi gasampe satu minggu, bahkan pernah beberapa waktu sampe terfikir buat pengen lari jauh banget, rasanya kyk udah ga peduli sama siapapun lagi, ada rasa benci yg menumpuk terhadap orang lain juga terhadap diri sendiri, jadi kadang ngerasa pengen mengakhiri hidup tapi masih ga berani. Selain itu saya juga merasa disalahpahami sama siapapun di lingkungan saya, jadi saya gabisa bersosialisasi sama mereka, lebih sering menutup diri hingga dibilang orang aneh. Sebenarnya apakah ada yg tidak normal dok? Atau ada penyakit mental ;bipolar
dok saya berumur 19thn. Saya sering mengalami perubahan suasana hati secara drastis,dan kadang jika saya terlalu menghayati sebuah lagu atau adegan saya merasa itu yg sedang saya rasakan,contohnya saya menghayati lagu yg mengandung unsur amarah saya akan benar benar akan merasa sangat marah pada saat itu juga. Dan daya khayal saya tinggi,bahkan saya seperti memiliki 2 kepribadian(tomboy dan feminim) itu terjadi bergantian bagai mana kondisi skitar yg mengharuskan saya bersikap tomboy atau feminim. Mohon di jawab ;bipolar
dok. Selamat pagi.. Saya mau bertanya ke dokter .tentang penyakit kaka saya. Dia suka melamun suka bicara sendiri suka sedih sedih ,tertawa sendiri juga tapi kalo di ajak ngobrol masih bisa kontrol pikiran kaka saya juga masih mau sholat tapi aneh nya itu dok. Kaka saya suka bicara sendiri dan melamun . Kaka saya bisa sembuh ga dok terimakasih dokter.. Wasalamualaikum wr. ;bipolar
dok, saya wanita 22th. Sekitar setahun yg lalu saya pernah merasa tertekan dalam sebuah hubungan. Keluarga saya membenci laki laki itu, tapi saya tetap menjalin hubungan dengan dia. Selama berpacaran sama dia saya di larang kemana mana kalau tidak sama dia, saya dilarang brteman sama siapapun sehingga saya tidak punya teman untuk cerita dan saya selalu pendam sendiri setiap ada masalah. Dia selalu marah marah dan saat dia marah kemudian saya lawan dia selalu memukul saya dan saya hanya menangis, semenjak itu saya jadi tidak bisa kontrol emosi saat saya sedang marah, saya akan melempar apapun barang yg ada didekat saya, dan saat saya sedang sedih atau menangis saya merasa menjadi seseorang yg tidak berharga, rendah, tidak ada harga nya, tidak berguna. Apa saya mengalami gejala bipolar atau gangguan mental lain ;bipolar
Dok ,,,Saya mau Konsultasi ,,, sedikit cerita tentang saya , dulu saya tidak pernah merasakan ini , ini terjadi beberapa bulan terakhir ,Sebernarnya disini saya sedang ada masalah keluarga , dan masalah itu mungkin yg sedang mempengaruhi saya(menurut saya 😁😁)Disini saya masih memiliki seorang balita ,,Karena yg tdk ada hentinya itu mungkin membuat saya merasa seperti sikap , baru sebentar senang , sebentar lagi bisa nangis , terkadang bisa tanpa sebab(jika di pandang dari segi pandang org lain,, itu yg mereka katakan)Tapi sebenarnya , tidak mengenal waktu dan tempat masalah itu selalu berputar di otak saya ,, dari caci makian yg saya dapat , dari masalah saya akan di pisahkan dari anak , dan lain , itu selalu saya menjadikan saya mendadak bisa menangis , sedih ,ketakutan , bahkan terkadang merasa ingin bunuh diri , bahkan tak segan saya menyakiti diri saya dgn membenturkan kepala ke diding atau memukul kepala saya dgn apapun yg saya temukan , Terkadang saya juga memarahi anak saya tanpa sebab ketika itu muncul lagi di otak saya ,Saya mohon bantuanya dok bagaimana cara saya untuk mengatasinya ;bipolar
Dok saya mau tanya. Saya difonis pengidap bipolar disorder sejak setahun yang lalu. Dan semua pengobatan sudah saya tempuh. Apakah saya bisa sembuh total dan tidaj mengkonsumsi obat-obatan ;bipolar
Malam dok... Saya Monica, ingin bertanya.Kenapa saya sering sekali merasakan perubahan mood yang berlebihan ya dok?. Misalnya, saya baru saja bahagia,ketawa, tapi tiba2 saya marah sama seseorang, bener-bener marah,padahal seseorang itu tidak salah. Tapi saya marah banget sama orang itu. Dia temen saya sendiri dok. Sampe skrg emosi saya masih belum sepenuhnya stabil... Saya sukaa marah2 gajelas gitu dok.. Saya ga mau punya perasaan suasana yg berubah-ubah gini dok. Jadi saya harus gimana? Saya harus berbuat apa dok?. Sekian, ;bipolar
merasa terkadang bisa tiba tiba down terkadang saya merasa amat bahagia dan itu sangat mengganggu keseharian ;bipolar
lupa dgn hal yg baru beberapa saat kejadian, apakah bisa disebut dengan short memory atau ;bipolar
malam Saya mau konsultasi dok..Saya akhir-akhir ini sering mengalami perubahan mood yang terjadi secara tiba2 yang dimana kadang saya moodnya sehari itu contoh pagi sampe siang saya happy pas d rmh tiba2 saya kyk stress aja gitu.. Terus saya itu merasa orang2 tuh kayak yg menjauhi saya terutama keluarga besar saya.. jadi seolah2 kayak kacang lupa akan kulitnya.. saya merasa kayak ga ada gunanya.. dan saya selalu dilabel kayak , dibilang ngga dewasa atau apa terutama sama keluarga saya.. saya merasa kayak tertekan disisi lain saya ini akan segera menikah yang seharusnya saya tidak boleh terlalu banyak pikiran tapi tetap aja banyak pikiran dan terjadi perubahan mood secara tiba-tiba.. kira-kira kenapa ;bipolar
