kalimat;tag
Dok, saya mahasiswa akhir ini saya sedang libur kuliah, tetapi saya merasa sulit tidur, saya sudah coba untuk menjauhkan alat elektonik, mematikan lampu tapi tetap saja tidak bisa tidur. Bahkan saya sudah 2 hari tidak tidur, sebelumnya beberapa hari yang lalu saya hanya kesulitan tidur pada malam hari, tapi sudah 2 hari ini saya kesulitan tidur walaupun siang hari. Jadi apa yang harus saya lakukan Dok? ;insomnia
pagi dok, saya seorang single mother umur 26.bbrp tahun belakangan ini saya sering merasakan mood swing, serta emosi yg tdk stabil, terkadang saya nangis2 sendiri padahal sedang tdk ada masalah, puncaknya pertengahan thn 2020 hingga saat ini. saya jg kehilangan nafsu untuk makan, lebih parahnya lagi saya menderita insomnia yg akut, sy sangat susah sekali tdur, skrg tidur saya malah setelah subuh dok, padahal siang saya harus bekerja. biasanya saya mengomsumsi alkohol dok, agar saya bisa cepat merasa ngantuk. saya jg pernah melakukan percobaan bunuh diri dok (minum detergen cair dan pemutih pakaian) namun sempat diselamatkan teman sy dan dilarikan di rs, ujungnya saya dirujuk dokter untuk konsultasi di rsj, tp saya takut dgn biayanya yg mahal dok krn saya tdk punya bpjs.saya seorang perantauan jg, dgn gaji yg serba di pas2in. sebenernya saya jg kepengen konsul ke psikiater, soalnya saya merasa kalo saya sudah benar2 tdk waras, tp saya tdk pernah memiliki pikiran untuk menyakiti org lain termasuk org2 yg menyakiti saya dok.jadi intinya, saya cuma butuh obat penenang/obat tidur aja dok, yg bisa saya beli di apotek tanpa resep dokter, agar sy bisa tdr dengan cpt dok. saya sering beli merk lelap, tapi sama sekali tdk ada hasilnya dok, padahal saya minum langsung 2 tablet sekaligus.maaf kalo kepanjangan dok, terima ;insomnia
sya izin bertanya.. sya dlu wktu krja tdur sya tratur tp smnjak dliburin sya ska ngak bsa tdur pdhal siang sya akui sya bnyak tdur dn shinga mlam ngak bsa tdur... Sya ingin pola hdup sya brubah sya ngak mau trus2an sperti ini..dn kbtulan sya pnya trikotilomania yg mmbuat sya menganggu sya,bagaimana caranya spaya sya bsa tdur yg lbih baik dn bgaimana sya bsa sembuh untuk brubah pola hdup sya serta triko sya ini hilang ;insomnia
pagi dok, saya sudah hari ke 4 tidak bisa tidur .. Mata merem tapi pikiran tetep jalan atau masih belum tidur.padahal saya ngantuk, sampai kadang mata kunang2 pas siang karena nggk tidur.. Saya sudah mencoba beli obat lelap biar tidur, tp tetep nggk bisa tidur. Mohon solusinya harus gimana dok, karena semakin lama semakin badan lemes, sempoyongan.. Terima ;insomnia
ingin bertanya, sudah 2 Minggu ini saya sulit tidur dimalam hari, dan baru terasa mengantuk dipagi hari sekitar jam 6 pagi, tidak ada keluhan lain hanya saja saya tidak merasa mengantuk pada malam hari, saya tidak mengonsumsi kafein ataupun alkohol, selain itu selama saya susah tidur Indra penciuman saya melemah, apakah hal itu ada kaitannya dengan susah tidur saya, saya juga belakangan ini tidak melakukan aktifitas apapun dalam sehari apakah itu juga yang membuat saya tidak mengantuk dimalam hari, terima ;insomnia
dok.. saya mau bertanya!!Lansia mengaku mengalami susah tidur, dan terlihat sekitaran matanya bewarna gelap.Lansia tidur pada malam hari dari jam 8 smpai jam 11 malam dan terbangun tidak bisa tidur sampai subuh. Kemudian pada pagi hari jam 8 smpai dgan jm 11 siang lansia itu tertidur kembali. Apakah kasus seperti ini dpat disebut gangguan tidur pada lansia yang mengalami demensia ;insomnia
adik saya umur 9 tahun kesulitan tidur akhir-akhir ini, bahkan sampai subuh dia masih terbangun dan bilang sudah coba tidur tapi tetap tidak bisa. kira-kira penyebabnya apa ya, dan bagaaimana ;insomnia
jadi setiap malam saya sering susah tidur, tidur cuma 1 jam langsung gabisa tidur lagi sering deg-degan juga pas bangun, terus setiap pagi ga nafsu sama sekali buat makan, baru makan biasanya setelah Maghrib, terus saya ga demam, sering pusing, sekarang lagi muntah² terus dok, ini kenapa ya dok? Gimana dok cara ngatasi biar ngga mual muntah² ;insomnia
nama saya Andin saya mu bertanya dengan kondisi saya saya tidak bisa tidur seperti kebanyakan orang di malam hari atau dalam sehari pagi nya tidur 2 jam, bila saya marah atau sedih pasti teringat masa lalu saya seperti pelecehan di waktu kecil dan pikiran saya kacau dan apa yang saya inginkan tidak mendukung tapi saya tahu kekurangan saya dan saya tidak pernah bercerita ke keluarga saya tentang apa yang saya alami setiap ada masalah saya bisa lebih tenang dengan melukai diri saya tetapi dengan melukai diri saya merasakan kepuasan sekian infonya mohon untuk menjelaskan .,gimana saya bisa melepaskan dan tentram sekian terima ;insomnia
pagi dokter, tadi malam saya mau tidur karena sudah ngantuk. Tetapi badan saya rasanya ngilu semua setelah tidur, jantung saya seperti berdesir2, tangan dan kaki saya juga ikut ngilu. Lalu gak lama saya kebangun. Trus saya tidur lagi, kebangun lagi. Begitu terus dok, sampe skrg akhirnya saya tidak tidur. Tangan dan jantung saya rasanya masih ngilu, seperti lemas untuk menggenggam saja tidak kuat. Kira2 kenapa ya dok? ;insomnia
saya kesulitan tidur sudah 2 hari ini, saya paksakan tidur jam 10 malam tapi tidak bisa saya baru bisa tidur diantara jam 2 malam s/d jam 6 pagi, dan kalo sudah bangun sulit untuk melanjutkan tidur kembali, setelah bangun tidur saya merasa masih ngantuk tapi tidak bisa melanjutkan tidur kembali, apakah dengan melatonin supplemen ini bisa membantu saya untuk dapat kualitas tidur yang cukup tanpa efek samping seperti ketergantungan obat ;insomnia
dok, apakah obat dumolid boleh di konsumsi lebih dari 4 ;insomnia
Bolehkah menghentikan mimum obat luvisma dan methylsolone karena setelah minum obat itu saya tidak bisa tidur dan jantung ;insomnia
dok,Perkenalkan saya alvin usia 26 tahun,Dok sudah setahun ini saya sulit untuk tidur atau insomnia, bahkan saya tidur selalu di atas jam 3 pagi,Memang saya memiliki kecemasan yang tinggi, beban kehidupan,Bagaimana solusinya dok, apakah boleh saya minum obat tidur yang ada di ;insomnia
Dokter... Apakah begadang dapat mencegah pertumbuhan tinggi ;insomnia
mengalami stress, depresi dan susah tidur sudah hampir 3 bulan belakangan saya bisa mengkonsumsi obat antidepressan? jika iya jenis apa yg bsa saya konsumsi? Apakah bsa ;insomnia
saya mau nanya , hampir sebulan saya sulit sekali tidur, saya tidak streess, depresi,hidup saya bersih, tidak obat obatan,tidak galau, tidak kekurangan uang , pokoknya ga ada beban deh.Lantas kenapa saya susah tidur ;insomnia
sore, seorang perempuan berusia 21 tahun. sudah setahunan ini saya mengalami kesulitan tidur, saya selalu ketakutan setiap akan tertidur, dan jarang sekali merasa ngantuk. Kadang saya bisa terjaga hingga 1 sampai 2 malam, ketika tidur pun sering terbangun dan tidak pernah mencukupi waktu tidur harian, Dok. Satu bulan belakangan saya sudah menjalani sleep hygine ketat, bahkan mencoba obat tidur yang biasa dijual di apotek, namun kondisi tidur saya tidak juga membaik. Sampai saat ini saya tidak mengalami penurunan aktivitas, dan tidak merasa terganggu dengan pola tidur seperti ini, namun saya mengkhawatirkan resiko penyakit jangka panjangnya. Adakah resiko jangka panjang akibat pola tidur seperti ini? dan kapan saya perlu untuk memeriksakan diri ke dokter, ya? Terima ;insomnia
dok saya mau tanyaKemaren saya nherjain skripsi 2 hari sampe masuk angin terus d tambah saya konsumsi pil diet yg membuat badan saya gemetar dan lemas lalu setelah itu saya keaulitan tidur 3 hari saya sudah berobat sudah enak tidur, tapi saya konsumsi mie instan pedas lg dan jalan2 malam saya ga bisa tidur lagi dok idah 5 hari pikiran saya udah rileks tp sulit tidur lelap.Apakah saya bisa sembuh dok, bisa normal lagi seperti dulu?Apakah saya harus pergi ke dokter apa dok jika permasalahan nya seperti ;insomnia
jadi belakangan ini saya sempat depresi hingga tidur terus, lalu setelah mendingan. saya jadi tidak bisa tidur. sehari cm bs tidur max 3 jam. dan saya juga ga ngerasa ngantuk. itu juga slama tidur saya ada kebangun'. dan dipaksa tidur lg tidak bisa. udah beberapa hari ini ky gini, saya ada insom tp saya gapernah smpe gabsa tidur ky gini, biasanya kl saya gbs tidur malem, sy tidur pagi. tp kali ini tidak bisa. pdhl saya tipe org yg ckup mudah tidur dgn diiringi instrumen, dan biasanya sy tidur 8-9 jam. tp skr tidak bisa. saya jg biasanya tiap tidur pasti bermimpi, mau bentar ato tidak ttp mimpi. tp kl skrg gabisa, saya tidur tp terasa tidak ;insomnia
dokter...Saya ingin bertanya mengenai kondisi mama saya yg tidak bisa tidur beberapa hari ini, karena beliau selalu memikirkan paman (adik kandung mama) saya yg baru meninggal seminggu ini.Kira2 obat tidur apa yg cocok utk mama saya.Mama saya mempunyai penyakit diabetes yg dideritanya sudah 20 an tahun, tapi sudah tipe stadium 1 karena setiap hari selalu minum obat diabet dan penjagaan makanan yg beliau konsumsi.Trimakasih dan sekian dari saya ;insomnia
hari ini saya sulit untuk terjaga di pagi dan siang hari. Bangun tidur setelah jam 8 pagi kemudian jam 12 siang sudah merasa ngantuk kembali.Akan tetapi malam hari sulit tidur, kegiatan saya beberapa waktu lalu sangat padat, bahkan baru bisa istirahat malam setelah jam 2 malam.Saya sakit apa ya ;insomnia
kenapa saat saya mau tidur ga bisa tidur tidur ya padahal mata ngantuk. Saat mau terlelap tidur langsung kebangun sendiri dan jantung berdetak kencang. Kalau di paksa ga melek kepala ditengah sakit dok. Mohon jawabannya dok, saya sekarang mengalama ;insomnia
kah minum obat Captropril bisa membuat mual dan muntah dan sulit ;insomnia
dok, saya sudah kesulitan tidur selama sekitar 3 tahun. Setiap saya berusaha tidur, pikiran saya selalu memikirkan bermacam macam hal, padahal badan dan mata saya sudah lelah dan hal itu berlangsung terus sampai pagi. Bagaimana cara saya mengatasinya ;insomnia
saya mau nanya knp ya hari ini saya merasa begitu ngantuk, pdhl tadi mlm sdh tdr cukup, mohon jawabannnya ;insomnia
, sy seorang ibu berusia 59 th , masih berkerja di instansi pemerintah , sy suka aerobik dan bersepeda , keluhan sy sulit sekali tidur , tidak pernah bisa tidur siang padahal malam bisa tertidur hanya paling lama 4.5 jam . Obat tidur apa yg aman bisa sy konsumsi ( sy tidak ada keluhan penyakit apa2 ) .Trimakasih dokter jawabannya ;insomnia
saya mau tanya apa ada obat tidur yg baik bagi anak karena belakangan ini anak saya susah tidur padahal ya dok jam tidur sudah saya atur, makan sudah saya atur dan sebelum dia susah tidur itu dok dia tidur pulas terus dok... Jadi saya bingung ;insomnia
maaf Dok saya penasaran mau bertanya kenapa saya setiap malam tidak bisa tidur kadang saya memikirkan masalah saya tapi setiap saya bergadang badan saya semakin kurus apakah itu ngaruh juga dok? Dan apakah bener umur 15 tahun bisa terkena depresi? Soalnya saya mudah nangis nanti bentar bentar tertawa gak lama kemudian marah saya bingung dok apalagi karena sakit hati apa itu wajar ;insomnia
dok, selamat pagi.Sudah 2 bulan belakangan saya mengalami gangguan tidur. Setiap malam selalu terbangun sekitaran jam 2, lalu terbangun lagi jam 4 pagi dan sulit untuk tidur kembali, membuat badan kurang fit, dan emosi tidak terkontrol, sering marah² atau sering nangis di siang harinya dok, badan juga pegal-pegal. Berbagai cara sudah saya lakukan untuk menghilangkan kebiasaan seperti ini, seperti tidak main gadget sebelum tidur, namun sama saja, saya tetap terbangun pada jam segitu. Tapi, saya selalu cemas jika ingin tidur, cemas akan takut terbangun lagi pada jam segitu lagi, apakah saya ada gangguan stress dok? Mohon penjelasan bantuan nya dok🙏🏻Terima ;insomnia
tahun ini saya mengalami insomnia terlalu lama. Ada selama 3 bulan lebih saya tidak bisa memiliki jam tidur yang benar. Kemudian perubahan suasana hati yang ekstrim belakangan ini cukup sering terjadi hingga kadang membuat saya ingin mengakhiri hidup saya. Bahkan tanggal datang bulan saya sampai mundur jauh dari biasanya.Hampir setiap malam saya menangis karena menyesali diri saya yang tidak bisa memiliki jam tidur normal seperti orang lain. Ketika saya bisa tidur malam, itu hanya selama 1 - 1,5 jam lalu saya hanya diam melamun sampai pagi tiba. Selama waktu itu saya merenungkan hari-hari yang telah saya lewati. Saya memiliki banyak penyesalan dan selalu menyalahkan diri saya. Dalam hati saya selalu meminta maaf kepada semuanya, kepada orang tua karena saya belum bisa menjadi anak yang baik yang sesuai keinginan mereka, kemudian kepada saudara saya karena sebagai kakak saya belum bisa memberi contoh yang baik, lalu kepada teman-teman saya karena saya selalu merepotkan dan mengganggu dan mungkin kata2 tidak layak telah keluar dari mulut saya.Hari ini, kembali saya ingin melukai diri saya. Saya menyesali hidup saya. Saya merasa tidak berguna dan melakukan hal-hal yang baik untuk orang di sekitar saya. Saya selalu berpikir tentang, kenapa saya harus hidup? Untuk apa saya hidup? Ah, bukankah sangat bagus mati muda? Dan terkadang saya iri dengan orang-orang yang 'dipanggil' terlebih dahulu. Saya rasa saya sudah tidak memiliki tujuan apapun dalam hidup saya. Saya membuang jauh mimpi-mimpi saya. Saya juga tidak berani mengharapkan sesuatu yang lebih karena saya rasa itu tidak pantas untuk saya. Masa depan hanya kekosangan bagi saya. Alasan saya masih bertahan hanyalah karena orang tua saya masih membutuhkan bantuan saya. Tapi tetap saja, saya kembali kehilangan rasa percaya diri untuk melakukan hal-hal baru.Lagipula dokter, bukankah orang yang tidak berguna seharusnya tidak perlu diberi ;insomnia
saya habis minum pil y dan saya ingin tau kapan efeknya hilang dan temen juga memiliki penyakit ;insomnia
sudah hampir 3 thn ini saya mengalami insomnia, alhasil badan merasa pegal2, telapak tangan kaki kaki, dan punggung. Dan mata terasa berat.Stiap hari sya sudah berusaha tidur lebih awal namun belum bisa juga.Itu knpa ya ;insomnia
dok, saya 27 thn, mau tanya hampir satu tahun ini saya susah tidur, saya biasanya tidur d atas jam 12 malam. Cara mengobatinya gimana dok? Bolehkah mengkonsumsi obat ;insomnia
saya mau bertanya, jadi gini saya punya teman, dia itu sering begadang, susah tidur. Nah suatu waktu pas malem dia tuh mau menyelesaikan pekerjaan yg udah dijanjikan tapi mengalami menstruasi kaya nya, katanya darahnya keluar banyak, badannya lemas. Nah habis itu dia nangis smpe gk tidur, susah makannya karena selalu mual jadi gk nafsu makan. Dan katanya jga dia overdosis minum obat anti depresan kaya setralin, resperidon sma yg lainnya.Itu hari kmarin. Klo sekarang pas malem tuh dia selesai nugas kepalanya pusing banget kaya orang mabok dan katanya tiap mau tidur itu susah,keinget sama rasa sakit yg kemarin jadi trauma. Apa yg sebaiknya saya sarankan kepada teman saya dok? Mohon bantuannya🙏🥺Maaf bahasanya ;insomnia
sy mau tanyaKakak sy kan sdh oprasi kepala krn hbis kecelakaan kakak sy sempat koma 7 hri dan skrng sdh sadar tp stelah sadar kakak sy susah tidur Apa kah ada cara agar pasien dpt tidur ;insomnia
dok, keluhan saya merasa kesepian padahal banyak orang di sekitar saya, terkadang menangis berlebihan dan senang berlebihan, insomnia, terkadang tidak ingin bertemu orang-orang hanya ingin di kamar seharian, merasa tidak berguna, pernah ingin melukai diri sendiri, dan tidak memiliki semangat untuk beraktivitas. apa yang harus saya lakukan dok? sebelumnya terimakasih ;insomnia
saya susah tidur gmna ya cara kembali tidur normal?? Saya tidur setiap jam 10 pagi terus dok.Di tidurin susah tidur dok sampai 2 jam gk tidur tidur padahal udah ;insomnia
dok, Saya Putri ingin bertanya. Sudah seminggu ini jam tidur saya kacau. Saya tidur disore hari dan bangun ditengah malam. Apakah itu normal atau bagaimana ya ;insomnia
nanya suami saya setiap malam tidak pernah tidur.kalo ditanya matanya nggak ngantuk trus pikirannya mengembara kemana-mana.bagaimana solusinya ya dok?apa bisa berpengaruh dengan kesehatannya?terimakasih ;insomnia
dok,nama saya ida.Umur saya 35 tahun.sudah 3 hari saya susah tidur,jam 03.00 baru mulai bisa tidur,itupun tidak nyenyak,masih sering kebangun.Terus kepala saya seperti kebas.Kenapa ya ;insomnia
dok, saya sering sakit kepala kalau ada aktivitas diluar ruangan seperti di kampus dll.Dan hari hari saya slalu pelupa, dan kurang konsen.. juga slalu insom.. ya minimal jam 12 sampai jam 1 baru ngantuk, apakah ini ada tanda tanda kanker ;insomnia
dok, sudah satu bulan ini saya mengalami susah tidur (insomnia) dan kepala setiap hari pusing,bawaan lemas,mual dan nafsu makan nasi berkurang. badan juga kadang suka panas dingin,mohon info nya ;insomnia
dok, saya insomnia berat. Sulit tidur setiap malam. Hampir saya tertidur jika sudah menjelang subuh. Gejala saya ketika saya mencoba memejamkan mata otak dan pikiran saya terus berpikir seperti menceritakan apa saja yg terlintas didalam pikiran saya. Dengan kata lain saya mencoba memejamkan mata untuk tidur namun otak saya terus berpikir random tetang apa saja. Disamping saya takut tidur sendirian maka dari itu otak saya jadi parno atau memikirkan yang seram seram. Saya ingin mengkonsumsi obat tidur namun takut. Jujur saya sudah pernah memriksakan ini ke dokter umum dan diberi resep obat aprazolam (maaf klo salah menuliskanya) dan ketika saya mau menebus diapotik selalu di bilang tidak ada obatnya. Saya paham dengan kondisi zaman ini bnyak anak2 muda yg menyalah gunakan obat ini. Saya akhirnya tidak mencari obat ini, dan kepikiran untuk mengkonsumsi obat yang ada di iklan tapi sekali lagi saya takut efek sampingnya dan tidam berani mencoba. Oleh karena itu obat apakah yang aman untuk saya dok, dengan secara detail kasus saya adalah dimana otak/pikiran saya terus berjalan disaat mata saya ingin dipejamkan saat proses menuju tidur. Mungkin itu pertanyaan saya semoga dapat di bantu. Terima kasih ;insomnia
siang dok, saya sedang hamil 17 minggu, selama hamil memasuki usia 4bulan saya susah tidur hampir tiap hari dan kalau tdur slalu slesaih sholat subuh, dan hari ini saya hanya tidur 3jam saja dri subuh smpek jam 7 dampaknya perut saya tidak enak dan skrg diare, tolong kasik masukan biar saya tdk slalu insomnia, dan obat untuk diare ibu hamil apa yg cocok, ;insomnia
hormat untuk para ini saya ingin bertanya tetang kesulitan tidur malam, apakah saya harus mnum obat tidur atau bagaimana dan juga bagaimana cara mengatasi rasa lemas yang sering ;insomnia
dok, permisi saya ingin bertanya. Saya kesulitan untuk tidur dok jika tidak mendengarkan suara orang berbicara, baik itu poadcast, atau video apapun yang isinya itu ada orang berbicara, sekalipun itu monolog (contoh: pukulduamalam). Awalnya saya iseng suka dengar poadcast atau cerita-cerita sebelum tidur, tapi lamalama jika tidak mendengar suara, saya sulit untuk tertidur kecuali dalam keadaan yang sangat lelah. Pertanyaan saya, apakah itu termasuk kedalam gangguan? Terima kasih ;insomnia
saya tidak bisa tidur di malam hari padahal udah mengantuk sekali sampe mata pun udah keluar air mata tapi tetep setiap kali memejamkan mata udah lebih dari 1 jam tetep tidak bisa tidur. Lalu pagi2nya sekitar jam 6-7 perut saya mual dan akhirnya muntah. Setelah itu saya tetep tidak bisa tidur sampe sore hari. Apakah itu insomia yang ;insomnia
dok aku umur 19 menuju 20thn. Sejak SMA mmg sering begadang karena tugas sekolah mmg sering nonton. Memasuki kuliah saya sangat aktif di segala kegiatan akademis non akademis. Yg jelas tdr saya itu sekitar jam 3 pagi. Bahkan saya pernah ada di posisi jam 5 pagi pun tdk begitu mengantuk. Masuk tahun ke2 saya kuliah, akhir2 ini krna kita sedang masa quarantine jadi saya benar2 menghabiskan seluruh waktu di rmh. Study from home. Yg bikin saya bnr2 capek karena saya selalu tdr jam 7-8 pagi. Saya sdh merasa mengantuk terkadang / lelah. Namun mata sulit untuk ter tutup. Bahkan saya menutup paksa mata saya selama berjam-jam dan baru bisa tdr. Ada saran dok? Karena saya capek hrs begadang trs, saya merasa lelah namun tubuh menolak untuk berkompromi tidur. Smga bisa di jawab dok. ;insomnia
ingin bertanya dok, saya selalu ingin mencoba ke psikiater karena saya terkadang moodnya berubah dan saya susah tidur. Setiap saya mencoba tidur pasti saya selalu memikirkan sesuatu meskipun saya mencoba untuk tidak memikirkan. Saya terkadang merasa sedih dan terkadang merasa senang. Saya memberitahu keluarga saya bahwa saya mau ke psikiater dan mereka mengganggap saya bercanda dan berpikir tidak mungkin orang semuda saya ke psikiater karena belum ada beban hidup. Padahal, saya selalu ceria di depan keluarga saya meskipun ternyata tidak. Saya di bully dari SD hingga SMA, orang tua saya berselingkuh. Saya terkadang berifikir cara mengakhiri hidup tanpa rasa sakit. Apakah saya harus ke psikiater ;insomnia
dok, ibu saya selalu mengeluh soal perutnya. Awalnya ibu saya makan kangkung. Lalu pas buang air, sebagian dari kangkungnya ikut keluar. Ibu saya khawatir perutnya kenapa kenapa. Sejak saat itu ibu saya jadi susah buang air besar,susah tidur, dan tidak nafsu makan. Beliau juga selalu meriang dan mengeluhkan perutnya. Tapi kata ibu saya perutnya tidak terasa sakit. Tidak ada perasaan seperti dililit dan semacamnya. Kami sudah bawa ke RS ke dokter khusus penyakit dalam. Kata dokternya ibu saya tidak perlu di opname. Hanya diberi obat penurun tensi, obat lambung, dan pencahar. Kenapa ibu saya selalu meriang jika perutnya tidak sakit? Selain itu, klo sudah di RS ibu saya tidak meriang lagi. Beliau terlihat tenang. Padahal selama dirumah seakan akan kondisinya sangat ;insomnia
seorang mahasiswi sekaligus karyawati di bidang IT, umur saya 21 ingin bertanya, sebenarnya apa yang menyebabkan mood saya swing dengan menangis tiap hari, insomnia, banyak hal yang saya saya bisa menjadi sangat ceria dan hiperaktif, lalu kemudian saya menarik diri dari lingkungan seperti menghapus sosmed saya, tidak ingin bertemu dengan banyak orang bahkan mengurung diri di sudah berkali-kali melukai diri sendiri dan pernah berusaha bunuh merasa tidak ada gunanya lg hidup dan sangat membenci diri saya ;insomnia
dok, saya belakangan ini mengalami napas yang agak berat, detak jantung saya agak cepat dan kuat, selera makan hilang dan setiap abis makan pasti BAB, kepala saya pusing setiap hari, kesulitan tidur, mengantuk di siang hari, badan saya terasa sangat lemas dan sangat lelah tanpa beraktifitas, sulit fokus, saya selalu panik tanpa sebab dan setiap panik badan saya getar, pernah beberapa kali berkeringat dingin yang hebat saat malam hari tapi saat itu saya menggunakan selimut tebal dan udara ruangan saya sangat pas, pusing setiap hari, itu gejalanya dok, saat saya mencari diinternet ada 2 penyakit yang cocok yaitu kurang darah dan insomnia tapi saya tidak yakin makanya saya minta bantuan dokter untuk menyetahui penyakit saya, semoga dokter mau membantu saya mencari tau saya sakit apa, terima kasih dok ;insomnia
sore dok, maaf dong mau tnya dok Saya mau tanya, dok saya ini kan insom dan sring sekali tidak tidur dan trasa mumet ingin tdur ga bisa dok dan memang dlu saya pernah konsultasi dan di beri obat untuk penenang dok tapi saya agak susah dapatkan obt itu karna harus dengan resep dokter, dan saya sekarang tinggal di jakarya dan dokter di kampung saya sudah tidak ada dok dan saya slau cari cari resrp itu namun susah dok, gmna ya dok cara dapet itu ;insomnia
dok mau tanya,saya sakit lambung sudah 4 bln dan mengalami sulit tidur,Apakah sakit lambung memberi efek sulit tidur atau karena efek samping dari obat lambung dok??Obat lambung yang saya minum terdiri dari omeprazol, dompridone, braxidin, dan ;insomnia
dok, saya 19 tahun, akhir akhir ini saya selalu insomnia dan telah berlangsung lebih dari 1 bulan, ketika tidur saya selalu tiba-tiba terbangun dan tidak bisa tidur lagi, sejak mengalami hal itu saya merasakan ketika bernafas ada suara seperti daun daun dipatahkan atau kresek-kresek, saya mencoba mencari diinternet suara nafas itu disebut crackles, apa ini salah satu gejalapneumonia? Bagaimana ;insomnia
dok. Ibu saya berusia 47 tahun. Sehari harinya pekerja pabrik. Sudah hampir sebulan. Ini mengalami shift yang tak teratur. Misal hari ini kerja malam jam 7 - 5 pagi. Lalu pulang dan di bawa tidur hingga malam. Besok nya masuk pagi jam 7 hingga jam 5 sore. Begitu terus. Dan libur nya hanya untuk tidur saja di rumah.Dan semenjak di shift ibu saya susah tidur selama 1 bulan ini.Gejala pusing, lemas, keringetan.Dan sekarang mengalami sesak di bawah dada. Kenapa ya ;insomnia
dok, mau bertanya terkait penanganan insomnia, Saya sering sekali susah tidur apalagi pas keadaan stress, adakah tips untuk Saya agar mudah untuk tidur ;insomnia
apa yang ditimbulkan kalo seorang ODHA setelah mengkonsumsi ARV sulit tidur ;insomnia
dok Saya mau tanya ini saya sering susah tidur, saya biasa tidur pkl. 10.00 tapi dalam beberapa hari ini waktu tidur saya jadi pkl. 00.00 apalagi saya tidak ada kegiatan yang menguras tenaga kira-kira penyebabnya apa ;insomnia
knp saya selalu gelisah, bahkan kesal, tapi tidak bisa apa2, ketika saudara mnginap, krna masih kecil2, suara mereka berisik sekali, aplgi yg masih bayi, bikin sya gk bisa tidur, lalu nenek sya pun sring mndengkur. Saya tidak than dg itu semua, tpi saya tdk bisa berbuat apa2, hal itu membuat sya insomnia, knp ya ;insomnia
malam dok. mau konsultasi masalah kesehatan saya, akhir2 ini saya susah untuk tidur karena perasaaan tegang karena waktu ini saya sempat melakukan Rapid Test Massal di Desa karena banyak tetangga yg Positif covid. Dan hasil Rapid test menunjukan reaktif. Tapi gejala perasaan tegang ini sudah mulai saat sebelum menjalai test Rapid dok, sehingga di hari test Rapid hasilnya reaktif karena kondisi saya saat itu drop dok. Saat ini saya menjalani isolasi mandiiri dirumah karena saran dari petugas Puskesmas. Saya semakin susah untuk tidur dok karena perasaan tegang apalagi ditambah hasil Rapid test tersebut dok. Kira2 apa yang harus saya lakukan ya dok? Untuk memulihkan kondisi badan yg drop dan supaya tidak susah tidur lagi? ;insomnia
tidak bisa tidur malam pas pulang kerja lembur aja....saya mau minum obat tablet tapi tidak bisa minumnya! Apa ada obat tidur yang bubuk/dilarutkan di air ;insomnia
saya terkena insomnia dari tahun2004 ,sejak saat itu saya susah tidur setiap kali saya mau tidur saya takut,takutnya malam ini saya tidak bisa tidur seperti malam kemarin dan saya takut sakit kalau malamnya tidak bisa tidur dan itu berlangsung setiap malam berobat sudah kesana sini to belum ada hasil nya sampai akhirnya saya berobat ke poli jiwa dan alhamdulillah saya bisa tidur tapi saya berhenti berobat tanpa ijin dokter karena saya tidak mau ketergantungan sama obat clozapine 25mg dan saya berhenti minum obat itu tapi kadang2 masih suka susah tidur saya malu berobat kepoli jiwa saya merasa seperti orang stres yang mau saya tanyakan bolehkah saya beli obat clozapine tanpa izin ;insomnia
Dok, saya mau tanya nenek saya setiap malam susah sekali tidur, terkadang sampai pagi tidurnya ga nyenyak seperti jeda 10 menit kebangun, jadi saya ingin menanyakan, apakah seorang lansia boleh mengonsumsi obat diperbolehkan, obat tidur yang seperti apa yg cocok untuk lansia ;insomnia
kita konsumsi obat clozapine 25mg di saat kita susah ;insomnia
saya ingin bertanya, sudah beberapa bulan ini saya mengalami insomnia, sering sekali merasa cemas yang berlebih, palpitasi, bahkan pernah sampai gemetar, telapak tangannya dingin dan berkeringat (ketika memikirkan sesuatu) lalu jika ada sesuatu saya akan terus-menerus memikirkan hal itu, overthinking atau wastethinking. Akhir-akhir ini bahkan saya cenderung menjauh dari lingkungan perkuliahan dan menepi dari kegiatan organisasi, karena saya merasa sedang enggan menerima informasi yang memberatkan dan membuat saya tertekan atau terlali kepikiran. Apakah saya tergolong mengidap Anxiety Disorder, atau gangguan kesehatan mental lainnya, dok? (Jujur saya belum berani untuk konsul ke psikolog) Sekian, dok. Terima ;insomnia
hampir beberapa tahun ini saya tidak bisa tidur malam,saya sangat tersiksa,di tambah lagi berat badan saya yang bertambah secara derastis,dan menstruasi saya tidak ;insomnia
malam dok.Usia saya 24 tahun. Saya mengalami insomnia yang berat sudah lumayan lama. Saya kesulitan tidur dimalam hari dan bahkan saya bisa tidak dapat tidur lewat dari 24 jam kecuali saya paksa dan itu pun sulit dilakukan. Setelah bangun tidur saya merasakan badan sakit dan pegal seperti habis bekerja berat. Akibat insomnia yang berat ini sangat menganggu kondisi kesehatan saya dok, dan bahkan berat badan saya pun menjadi menurun. Apa yang harus saya lakukan, saya sudah mencoba meminum obat obatan tapi tidak ada pengaruh. Apakah saya harus melakukan terapi dan periksa langsung ke dokter mengenai kondisi saya yang sulit untuk tidur. Terimakasih ;insomnia
