kalimat;tag
dok, keluhan saya itu, saya gabisa ngendaliin emosi saya sendiri, merasa bersalah dengan hal yg tidak saya lakukan, saya suka berhalusinasi berkepanjangan juga dok..jadi saya seolah tinggal di 2 dunia yang berbeda ,saya suka ngomong sendiri, saya juga suka nangis tanpa sebab dok, kata orang tua saya, saya juga mengalami perubahan perilaku, jujur saya dulu orang riang dan suka bersosialisasi, tapi sekarang saya takut akan keramaian, dan mengurung diri di kamar, bahkan saya sering menyakiti diri sendiri seperti mukul tembok,jambak rambut dan lain2 itu bagaimana ya dok?? Hampir setiap saat saya berhalusinasi, kyk kalo misalnya saya lagi gaada kerjaan gitu2, jadi saya halusinasinya itu kyk punya 2 kehidupan yg beda dunia, kadang juga saya sampe ngomong sendiri seolah olah saya lagi sama sahabat2 saya di dunia halu saya dok. Jadi kalo kata saya, kyk ketarik didunia halu saya gitu dok, tapi saya sadar gitu kalo saya sebenarnya ngehalu, itu berkepanjangan dok dari awal pandemi, dan itu yang saya haluin itu kyk orang yang sama dan ga pernah berubah dari awal dok, itu harus gimana ya ;skizofrenia
dok, saya sebenarnya masih berumur 15 tahun, saya mulai mencipkatan sosok, keadaan, dan alur imajinasi saat saya sd awalnya saya kira itu wajar saja khayalan anak anak, namun saya mulai menyadari bahwa itu aneh ketika saya menginjak kelas 7, saya sering menciptakan karakter imajinasi saya bermacam macam dan membuat alur cerita nya sendiri, saya suka berbicara sendiri seolah seolah di samping saya ada manusia, tidak ada yang tahu bahwa saya punya kebiasaan ini, disaat saya sedang berbicara sendiri saya suka menangis dan tertawa secara tiba tiba, saya menyadari nya bahwa itu hanya hayalan saya saja, saya akan berbicara sendiri ketika tidak ada orang atau di tempat yang sepi. jika ada orang yang menghampiri saya sedang berbicara sendiri saya akan bersikap normal, terkadang itu mengganggu saya, namun terkadang saya cukup senang karena saya memiliki teman, teman khayalan saya seolah dapat mendengar saya, berbicara dengan saya, layaknya saya berbicara pada manusia. kira kira ada apa ya dok dengan ;skizofrenia
dokter,Saya nevaSaya ingin berkonsultasi. Akhir2 ini Saya sering mengalami kejadian dimana saya sering menangis tanpa sebab. Dan sering berbicara sendiri. Dan Saya mencoba search di google ,ini dibilang gejala bipolar disorder apakah benar dok? Terimakasih sebelumnya dok sudah menjawab pertanyaan ;skizofrenia
dokter, sedikit bercerita dok, saya bulu itu orang yg super ceria sekali, sampai disatu waktu saya mengahadapi suatu masalah yang benar2 bikin saya down dok dan sejak saat itu saya jadi murung, sering sekali sedih, menngis, tidak semangat melakukan aktivitas, tapi meski begitu saya tetap menjalankan aktivitas tersebut. Makan dan tidurpun tidak teratur. Sulit rasanya bercerita pada orang lain dok, terutama keluarga, saya takut jika saya mnceritakan apa yg saya rasakan sekarang ini akan membuat keluarga saya marah atau kecewa. Sebab ketika di awal, saya pernah bercerita ttg apa yg saya rasakan kpd keluarga dan yaaa keluarga saya marah dan kecewa. Saya juga sulit untuk menceritakan masalah saya ini kepada teman saya, sebab saya juga sudah pernah berusaha utk bercerita, tapi dia bilang saya tidak bersyukur. Saya bukan tidak bersyukur dok, tapi saya benar2 tidak sanggup dan kuat berada diposisi ini. Saya selalu bersyukur terhadap apa yang tuhan beri pada saya dan saya selalu mendekatkan diri kepada tuhan. Saya juga tetap melakukan kewajiban saya dengan serius dok,meski saya merasa sangat terbebani. Pikiran saya selalu berkecamuk dok, tidak karuan, dlam sehari saya bisa nangis berkali2. Dan saya juga sering merasa gelisah, tidak enak hati, ada rasa yang mengganjal, dan membuat saya takut, sedih, cemas dann benar2 down, bahkan saya pernah sedikit menyakiti diri saya dok sebagai rasa penyeselan terhdapa diri saya. Untuk menghadapi itu semua saya selalu berpikir positif, melalukan hal2 yg saya senangi dan berusaha semangat dan bangkit dari teknan dan rasa sedih yang saya hadapi, tapi itu tidak sepenuhnya mengurangi rasa sedih saya, rasa sedih itu datang tiba2 saja dok. Dan fase seperti ini terus terjadi sejak 3 bulan belakang. Saya tidak tau apa yang harus saya lakukan dok:(Maaf sedikit panjang dok, mungkin ini bentuk curhat saya yang tertahan selama ini bantuannya dokter, apa yang harus saya lakukan, agar setidaknya saya bisa merasa sedikit tenang dan happy.Terimakasih banyak ;skizofrenia
dok. saya rea, ingin bertanya dok. dari semua gejala skizofrenia saya mengalami sebagian besarnya, dari mulai delusi, tremor, perubahan mood dan lainnya. saya tau gaboleh mendiagnosa diri sendiri, tapi saya takut dok, apa saya bolehminta pendapat dokter? saya ragu. saya minta ke psikolog tapi kata orang tua gausah. terimakasih ;skizofrenia
dok. Saya mau nanya. Saya dari dulu sering mendengar suara2 yang ga jelas, misalnya nyuruh cepet2 keluar dari satu ruangan dengan perasaan yang ga enak. Pernah di coba ngikutin suara itu. Anehnya kalo udh d. Ikutin langsung ilang sendiri suaranya. Pernah juga dteken ga ngehirauin suara yang ada malah penglihatan jadi lambat, misalny ngelihat tangan sendiri yang lagi nulis dengan gerakan lambat dan perasaan kacau ga tentu. Biasanya ga nentu kapan mulai dan berhentinya. Dari segi lamanya juga ga nentu.Sekian. Mohon jawabannya ;skizofrenia
saya didiaknosis lebih dua bulan ini mengkonsumsi obat dari psikiater. tapi karena beliau sudah tua, saya khawatir dengan ginjalnya yang harus sering mengkonsumsi ada terapi lain dari keluarga di rumah untuk kesembuhanya sehingga beliau tidak harus mengkonsumsi ;skizofrenia
sya sering mengalami hati merasa tidak enak .. sulit berkonsentrasi .. jantung berdetak kencang .. mudah marah ..takut ... Dan terasa sulit menghilangkan rasa tidak enak hati itu setiap saya tiba tiba mengingat di masa lalu kesalahan kecil yg mungkin menurut orang itu tidak masalah dan juga jika sya melakukan kesalahan dan takut... Biasanya terjadi seharian dok .. dan itu sangat mengganggu .. apa itu termasuk gangguan panik atau bukan dok ;skizofrenia
apa yang menyebabkan munculnya objek/benda-benda yang berubah ubah di setiap kali saya memejamkan mata? biasanya saya sedang meditasi dan memejamkan mata, sering muncul keadaan dimana saya seperti berada di ruangangan yg sesekali ruangan itu menyempit, lalu melihat suatu benda yg awalnya berukuran besar menjadi mengecil. kira-kira seperti itu ;skizofrenia
bulan ini saya tidak tenang karena saya terus bepikiran negatif bahkan kepada sahabat dan keluarga, padahal mereka tidak membuat saya kesal atau yang lain, saya jg sering teringat masa lalu dan kadang membuat saya tidak tenang, dan saya jg susah tidur karena paranoid. Bisa tolong kasih tau saya kenapa?, Apa saya hanya ;skizofrenia
. Obat apa untuk mengobati sakit skizofrenia. Dengar bisikan bisikan . Ini obat untuk istri ;skizofrenia
mengatasi agar tidak terkena penyakit skizofrenia bagaimana ;skizofrenia
dok, saya mau bertanya, beberapa kali hampir sering sih, kayak berhalusinasi tapi entah ini dibilang halusinasi atau enggak ya kurang tahu, sering lihat kayak ada benda hitam kayak tikus, kadang kayak lihat kecoa di dekat gitu jalan, lewat sebelah mata, tapi pas dilihat-lihat lagi nggak ada apa-apa. Ini gimana ya dok, mohon penjelasannya dong ;skizofrenia
dok. Saya baru berumur 20 tahun bulan lalu. Beberapa bulan terakhir saya selalu merasa kosong, lelah, sedih tapi tidak tau apa sebabnya. Saya juga merasa seperti membawa beban berat. Kalau ditanya apa saya banyak pikiran, saya suka bingung jawabnya. Apa ini depresi atau bagaimana? Saya suka menulis, tapi beberapa bulan terakhir jadi kehilangan minat. Sering merasa capek tapi susah tidur. Saya selalu bilang bahwa saya aja karena merasa ga boleh banyak ngeluh dan nggak punya teman utk ngeluh. Di rumah juga nggak bisa ngeluh. Saya juga takut dewasa dan bertambah umur. Menurut doker, ini bagaimana, ;skizofrenia
saya mau bertanya saya mengalamin ketakutan terhadap suatu yg tidak nyata saya sering lupa,halusinasi dan sering ;skizofrenia
pikiran untuk bunuh diri selalu muncul di kepala saya tanpa ada nya sebab itu kenapa ya ;skizofrenia
sering melamun dok dan menghabiskan waktu berjam jam lamanya saya juga pernah mengalami kehidupan yang pahit dong saya pernah di bully di sekolah dan pernah mengalami pelecehan seksual dok ,apakah dari itu saya mengalami skizofrenia ;skizofrenia
malam dok. Saya ingin menanyakan tentang perbedaan antara Mental Illnes danskizofrenia itu apa ya? ;skizofrenia
izin bertanya dok.Kondisi penjemputan paksa seperti apa yg diperbolehkan untuk pasien odgj?Latar belakang pasien sbb:-tidak rutin dalam mengonsumsi medikasi yg diberikan-Tidak mau diajak untuk konsultasi rutin dengan berbagai macam alasan-sudah dalam tahap delusi+waham+paranoid(Mengaku Nabi, dibisiki oleh malaikat, menganggap pemerintah menyadap hp, menuduh keluarga melakukan guna-guna dan santet pada dirinya)-pernah melakukan self-harming-pernah berniat ingin melukai tetangga-melakukan kekerasan fisik pada anggota keluarga mengancam akan membunuh-pernah melakukan percobaan membakar rumah mengancam akan melakukan lagiDari latar belakang yg sudah saya sebutkan diatas, apakah sudah bisa dilakukan pengangkutan paksa ke IGD?Jujur dari pihak keluarga sudah merasa kewalahan menghadapi pasien saat masa perawatan rawat jalan. Kesehatan menurun juga keselamatan jiwa keluarga terancam.Mohon dokter memberikan pencerahan secepat mungkin, berhubung pihak keluarga tidak mengetahui kapan pasien odgj ini bakal kambuh. Sekian terima kasih, Mohon maaf ;skizofrenia
Dok, setiap saya menonton atau membaca cerita saya paling bahagia dan sangat terobsesi dengan sick scene. Perasaan itu menjadikan saya kecanduan menonton sick scene hingga menimbulkan perasaan gemas, ingin melakukan penyiksaan terhadap sesuatu, memperbaiki mood, dan membuat saya sangat bahagia. Terutama jika tokoh yang memerankan adalah laki-lqki, saya suka sekali melihat sisi lemah mereka. Apakah itu ;skizofrenia
dok, saya ingin menanyakan hal-hal yang berkaitan dengan odgj:-dalam kondisi seperti apa pengangkutan paksa odgj dapat dilakukan?-bisakah faskes ke-2 langsung memberikan rujukan ke rsj apabila keluarga menginginkan si odgjuntuk di rawat di rsj?-ketika dirawat di rsj, apakah odgj yg menjadi anggota mandiri bpjs ini akan ditanggung pembiayaan nya oleh bpjs?-odgj yg selalu tidak rutin minum obat dalam medikasi rawat jalan apakah bisa Di rawat inap di rs?(odgjkebanyakan menolak untuk meminum obat dengan alasan mengganggu aktivitasnya dan akan marah2 jika dibujuk minum ;skizofrenia
Dok. Saya mau tanya sebelumnya saya punya riwayat penyakit skizofrenia dan sudah menjalani masa pengobatan selama ± 3 tahun. Lalu saya berhenti minum obat karena merasa tidak cocok saat berkonsultasi dengan psikiater yang saya temui, sehingga saya tidak ingin menemui dokter tersebut dan berhenti total minum obat. Pertanyaan saya apakah pengidap skizofrenia seperti saya jika berhenti minum obat bisa menyebabkan indikasi gangguan mental lainnya, dok seperti gangguan kecemasan/PTSD? Karena saya mengalami beberapa gejala seperti murung, dan menangis tanpa sebab, jika ada suatu pemicu yang membuat saya stres hingga sulit tidur selama beberapa hari. Selain skizofrenia saya juga mempunyai fobia terhadap ketinggian dan sirine, serta mempunyai serangan ;skizofrenia
ingin bertanya dok. Mengapa saya merasa sulit mengekspresikan emosi sedih maupun marah saya, padahal hati dan pikiran saya sedang sangat ;skizofrenia
malam dokter, beberapa hari yang lalu saya menemukan artikel mengenai . Narsistik personality disorder, gangguan kepribadian ganda, dan ocd. Saya membaca ketiga artikelnya dan dari yang disebutkan ciri-ciri pengidap penyakit tersebut selalu saya rasakan dari dulu dan saya baru sadar. Aapalagi mengenai narsistik personality disorder itu beneran saya banget ciri-cirinya. Ditambah saya sering sekali merasa ada seseorang yang selalu membisikan saya sesuatu, selain itu saya juga selalu merasa bahwa ada seseorang yang berbicara pada diri saya padahalItu bukan saya ( suasananya saya sadar tapi saya nggak sadar) seperti itu dokter. Ini semua benar benar sangat menyiksa saya. Kira kira bagaimana ya ;skizofrenia
malam dokter, saya seorang ODS (Orang Dengan Skizofrenia) dan saya sering meminum kopi dan juga seorang perokok aktif. yang saya tanyakan apakah pengaruh rokok dan kopi bagi ods seperti ;skizofrenia
pagi dokter, saya Husna, sekarang berumur 19 tahun. saya merasa jijik ketika disentuh (kulit ke kulit) oleh ibu dan kedua adik saya, tapi tidak dengan ayah saya dan orang lain. sebenarnya ketika saya berumur 7 hingga 10 tahun, saya kerap menerima perlakuan kasar ibu saya baik verbal maupun fisik karena stress mengurus kedua adik saya. ketika umur saya 13 tahun, ibu saya sudah lebih baik dan tidak seperti dulu, namun saya tetap merasa jijik jika bersentuhan dengan ibu dan kedua adik saya. apakah masa lalu saya berhubungan dengan rasa jijik tersebut? lalu bagaimana cara menyembuhkan rasa risih dan jijik ketika disentuh oleh ibu dan kedua adik ;skizofrenia
malam dok. Saya mau bertanya apakah obat untuk skizofenia berpengaruh pada kesehatan ;skizofrenia
bulan februari saya sedang mengalami banyak pikiran yang disebabkan oleh masalah pribadi dan masalah dengan keluarga. saya sering kesal, tiba-tiba menangis serta mudah marah. namun beberapa hari belakangan saat bangun tidur saya mendengar suara seperti orang berteriak (tidak suara orang berbicara, hanya teriakan aaaa). saya coba tidur lagi namun saat bangun suara tersebut terdengar kembali. saat saya tanya orang sekitar, katanya tidak ada suara apapun itu termasuk halusinasi audiotorik?? Jika iya apa yang harus saya lakukan, mengingat sekarang saya jadi sering menangis tiba2 dan sangat mudah sekali marah hingga bereteriak. saya sudah mencoba untuk rutin mengerjakan hal menyenangkan, tidur cukup dan rajin olahraga, namun keadaan sama saja, saya masih mengalami hal di atas. ;skizofrenia
dok, saya yuli, usia beberap bulan ini mengalami rasa takut yg berlebih pada satu objek. saya tidak bisa melihat objek tsb bai foto/video,atwpun secara langsung saya bisa lari menjauh dg rasa cemas dan panik. objek tsb pernah tanpa sepengetahuan saya mendekati,walaupun saya tidak melihatnya secara langsung namun saya bisa merasakn objek tsb sangat dekat dg saya, dan rasa takut spontan yg saya rasakan bisa membuat saya gemetaran,berdebar,tak bergerak sama sekali, bahkan menangis. dan terkahir saya merasakan ketakutan tersebut bahkan membuat saya berpikir terhadap objek tersebut untuk jg membunuh tidak memiliki riwayat keluarga yg memiliki phobia, dan tidak pernah mengalami trauma pada apapun terlebih lagi pada objek yg saya saya harus mengatasi hal ini dok? apakah ini bisa diobati dan ;skizofrenia
kenapa ya saya suka terlintas di pikiran/di bayangan ketika sesuatu yang akan terjadi seperti contoh nya ibu saya akan meninggal saya sudah mengatahui sebelum nya dn itu menjadi nyata dn percis sama yang ada di pikiran dan bayangan saya. Dan banyak lagi lejadian kejadian lain nya. Selalu terlintas di pikiran dan bayangan sebelum terjadi. Kenapa ya dok jujur saya kadang gak percaya tapi dan benci dengan ke adaan ini. Saya merasa tidak normal bahkan saya selalu menyendiri dan malu untuk bergaul atau berkumpul. Bahkan lebih parah nya lagi apa yang saya ucap kan ke pada orang selalu ke jadian. Tolong saya ;skizofrenia
tahun lalu sy mengalami gangguan halusinasi, dan kata dokter sy menderita psikotik. Setelah dilakukan rangkaian tes, dokter mengatakan saya mungkin kelebihan hormon dopamin. Sdh 5 bulan saya putus obat. Hingga saat ini, saya tidak bisa mendengarkan musik atau nyanyian, karena setelahnya kepala saya akan sangat berisik dengan suara nyanyian yg saya dengarkan sebelumnya dan saya kesulitan untuk menenangkan pikiran saya. Kira-kira apa yg harus sy ;skizofrenia
ya sy sering tertawa sendiri di dlm pikiran sendiri yg sy buat seakan itunyata dan sy sangat nyaman melakukan hall ;skizofrenia
saya ingin bertanya apakah suka melihat darah disertai dengan susah tidur dan suka melukai diri salah satu tanda gangguan mental? saya dari kecil sudah sangat suka melihat darah bahkan terkadang saya meminumnya. Saya paling suka melihat darah yang mengalir jadi ketika saya memiliki luka saya akan mengelupas lapisan luka tersebut agar darah keluar dari luka tersebut. Hal ini saya lakukan hingga sekaraang, bahkan ketika teman saya terluka saya suka melihat darah teman saya. Dan setiap malam (sejak kecil) saya mengalami insomnia, setiap akan tidur saya selalu membayangkan darah dan kejadian-kejadian yang dapat menyebabkan munculnya darah mengalir contoh kecilnya seperti adanya luka akibat pisau dan lainnya. Apakah hal tersebut wajar ;skizofrenia
saya penderita skizofrenia. setiap skizonya kumat, dia akan mukulin orang terutama ibu saya. awal marah tidak diketahui, tp ibu saya langsung ngasih obat ke makanannya. semenjak itu dia makin marah. setiap lihat ibu saya, seperti mau mukul. tsetiap ada yang mau mendekat, dia langsung marah dan mau mukul. gimana ya dok caranya ngasih obatnya? mau dibawa ke RSJ tapi tidak bisa karena marahnya bener2 mau melukai ;skizofrenia
siang dok, saya punya saudara yang menderita skizofrenia, awalnya dia ikut terapi pengobatan, tapi setelah dua minggu dia berhenti karena alasannya sering ngantuk kalau minum obat sedangkan dia harus sekolah pada pagi nya, apakah ada terapi lain selain minum obat untuk mengobati ;skizofrenia
dok,saya masih berusia 14 tahun tapi saya sudah dianggap gila sama keluarga gara-gara saya suka melukai diri dengan membenturkan kepala ketembok. Itu pun karena sakit kepala yang tak kunjung sembuh sejak usia 3 tahun dan diiringi trauma pada usia 6 tahun. Saya udah pernah konsultasi tapi kata psikolog nya saya diagnosa trauma mendalam.rasanya hampa dan sudah berulang kali bunuh diri. Lalu pertanyaannya apa kesurupan mengindikasi kesehatan mental seseorang/setara dengan orang gila atau kemasukan ;skizofrenia
dok, saya kan menderita skizoafektif tipe depresi dan dikasih obat nopres, vit. B kompleks, risperidone, trihexypenidyl, clobazam dan diazepam. Tapi setelah minum risperidone beserta trihexypenidyl saya malah mengalami pusing dan mulut kering sehingga sulit berdiri lama-lama dan ingin tidur terus, berapa lama efek sampingnya dok? Dan apakah setelah terkena efek samping risperidone dan trihexypenidyl di siang hari saya masih boleh minum clobazam dan diazepam di malam hari? Saya takut efek sampingnya semakin parah jika saya juga minum obat ;skizofrenia
dok, saya mempunyai kakak laki2, dia sering menggunakan obat sepeti sabu2 dan obat2an yang terlarang hingga efeknya dia berhalusinasi sangat tinggi dan seperti orang gila sehingga dia tidak tidur selama 3hari ini, jadinya bagaimana cara menghilangkan efek tersebut atau ;skizofrenia
dok... Maaf dok, saya mau nanya.... Apakah seseorang yg mengalami gejala psikosis ituh yakni mengalami halusinasi dan delusi dapat dipastikan dia terkena penyakit skizofrenia ? Perlukah penelitian lebih lanjut untuk hal itu ? Terima kasih to info nya dok.... ;skizofrenia
mlm dok. Apakah obat untuk psikosis dan skizofrenia sama ? Apakah olanzaphin adalah obat psikosis ? Apakah psikosis bisa sembuh ? Terimakasih kasih infonya ;skizofrenia
bagaimana gejala seseorang yang mengalami ;skizofrenia
jika ada seseorang yang sering berbicara dalam hati dan tanpa dia sadari dia berteriak-teriak sampai mengganggu tetangganya. Sedangkan dirinya sendiri nggak sadar dia berteriak-teriak, yang dia sadari dia itu cuma berbicara dalam hati. Jadi ini termasuk penyakit mental atau hal lain Dok? Tolong penjelasannya, ;skizofrenia
atau tidak, mengalami penyakit mental yang disebabkan oleh pemikiran berlebih? terkadang secara tidak sadar seperti 'termanipulasi' oleh pemikiran sendiri. contohnya scr tidak sadar terpikir ttg mencelakakan diri ;skizofrenia
dok, saya ingin bertanya. klo sering terjadi secara tiba tiba indra terasa lebih sensitifsehingga kyk kerasa hal hal ygada disekitar kita terasa cepat dan klo suara kerasa lebih keras gitu dok contohnya suara langkah kaki yg terdengar lebih keras dan klo ngetik itu pergerakan jarinya jadi cepat gitu dok dan itu rasanya ga nyaman dan biasanya terjadi nya sekitar 1-3 menit kemungkinan dan klo sudah selesai kek rasanya kebingungan dan juga saat sedang terjadi kyk kerasa takut ,itu kenapa ya ;skizofrenia
dok, Saya dulu pernah Menggunakan Jessica method dan saya benar benar melihat dan dapat merasakan teman khayalan saya,Namun teman Saya Tidak bisa melihat dia apakah saya mengidap skizofrenia/gangguan mental?Alhamdulillah saya sudah tidak merasakan/melihat hal ;skizofrenia
dok,, kenpa ya akhir2 ini saya sering banget berhalusinasi dan sering banget merasakan cemas. apa mungkin saya mengidap ;skizofrenia
pagi dokter. Saya ingim bertanya. Kadang kadang saya selalu terganggu dengan pikiran pikiran saya yang datang tiba tiba. Saya lebih mengingat kejadian yang membuat trauma dan membuat saya agak sulit melakukan sesuatu. Ketika saya melihat barang, melihat foto, mendengarkan musik, berjalan, melihat jalanan, atau apapun hal itu, saya bisa mengingat kejadian kejadian beberapa tahun lalu yang berhubungan dengan hal tersebut. Langsung terlintas dipikiran saya. Ini kenapa ya dok? ;skizofrenia
dok saya Alief,udh dari lama saya sering kali berbicara sama diri sendiri entah itu beradu argument atau hanya sekedar cerita. Saya seperti itu setiap kali pada saat sendiri, melamun, dan sebelum tidur. Sebenarnya itu tdk terlalu mengganggu tpi ada beberapa ketika itu mengganggu konsentrasi saya contohnya pada saat mendengar kan guru yg sedang menerangi pelajaran. Teruntuk masalah mood saya, ada beberapa waktu mood saya tiba-tiba hancur, emosi tiba-tiba meluap namun syukur saya masih bisa mengontrol emosi ;skizofrenia
siang memiliki teman yang menderita skizofernia sejak Februari 2020 ini. Menurut informasi yang saya dapat dari teman-temannya ia menderita skizofernia, saya mulai sadar sejak ia suka menshare status yang cukup banyak soal agama dan saat saya chat ia juga mengaku mendapat wahyu tuhan. Ia merasa bahwa ia tengah menyerap penyakit mental health semua orang dan bertugas menjadi ahli selamat. Teman saya menjadi sangat agamis dan mengait-ngaitkan segala sesuatu dengan dajjal atau kiamat. Teman saya semakin parah sejak dikeluarkan dari tempat kerjanya, baru-baru ini tidak mau meminum obat dari Dr Pskiater nya karena mendapatkan bisikan dari tuhan bahwa obat-obatan tersebut berpengaruh ke masa ;skizofrenia
Dokter, saya mau tanya...saya punya tante yang usianya 70thn. Sudah 3 hari belakang ini tiap tengah malam suka teriak-teriak sambil nangis, kalau ditanya kenapa jawabannya ngga nyambung dan berubah-ubah. Memang belakangan ini omongannya sering ngaco, kalau diajak ngobrol kadang nyambung kadang ngga. Saya mau tanya mengenai kondisi tante saya tersebut, apa yang menyebabkan kondisi tersebut ? Dan jika dibawa ke dokter, apakah ke dokter umum atau harus konsultasi dulu ke bagian psikiater ? Terima ;skizofrenia
dok, saya Yulia..Umur saya 19 thn, tp saya udah menikah..Punya 1 anak..Saya sering bicara sendiri didalam hatiDan seperti berbalas balasan bicara Kadang saya sampai berhalusi nasi saya membayangkan saya itu kaya Dan bicara2 dihari Setiap hari saya begitu dok..Apalagi kalau ditambah suara musik Semakin sering saya bicara dihari dok Sejak kecil memang saya SDH bicara dihati dok,karna ibu saya memperlakukan saya tidak adil dan tak pernah bebas bermainTp skrg kok malah lebih sering dok..Saya jd stres mencoba menghilangkan nya Kira kira bagaimana sih dok menghilangkan nya Dan adakah obat nya ?? Terimakasih ;skizofrenia
siang dok, mau bertanya, apakah pasien dengan skizofrenia juga akan memiliki gejala cemas? dan cemas ini adalah salah satu gelaja yang sering muncul atau hanya pada case tertentu? terima ;skizofrenia
dok, saya mau bertanya. Sering banget saya melihat suatu objek itu seperti benda hidup padahal sebenarnya itu objek mati dok? Itu kenapa ya, saya cari tau di google itu seperti halusinasi visual, apakah benar? Terus apa penyebabnya dok? ;skizofrenia
saya mau tidur, otak saya mengolah berbagai macam imajinasi. Lalu jantung saya juga suka berpacu lebih kencang hingga saya selalu merasa deg2an dan tidak nyaman ketika tidur. Apa yang harus saya lakukan dokter? Menurut saya, saya terkena insomnia. Gejala ini sudah saya alami sejak agustus lalu. Tiap mau tidur saya pasti berimajinasi dan deg2an parah. Bahkan sekalipun saya sangat kelelahan, badan saya tetap tidak merasa lelah yang membuat saya harus tidur cepat. Apa yang harus saya lakukan ;skizofrenia
dok, ibu saya selalu memikirkan kan sesuatu yang berlebihan, dia pernah mengalami gangguan telinga dia terus memikirkan nya sampai tidak tidur sampai darah tinggi sampai stres pula ketika penyakit tersebut sembuh pikiran ibu saya kosong dan tidak bisa tidur dengan nyenyak apakah itu gejala ;skizofrenia
tinggal di daerah yang terkena PSBB, namun ayah saya merupakan lansia (75 tahun) yang mengidap schizophrenia dan membutuhkan kontrol sebulan sekali ke RS pemerintah khusus psikiatri di kota saya. Sedangkan, ayah saya sebenarnya hanya membutuhkan obat minum saja karena mengenai konsultasi psikis sudah tidak begitu bermasalah seperti beberapa tahun lalu, namun obat tersebut tidak bisa dibeli di apotik karena tidak dijual bebas. Langkah apa yang sebaiknya saya lakukan di tengah kondisi PSBB dan lansia yang rentan ;skizofrenia
dok, saya mau bertanya awal dari cerita saya memiliki kejadian yang sulit untuk dilupakan dan saat itu benar benar sangat parah kurang lebih begitu. dan saya rasa saya mengalami drop pada kejadian itu dan juga yang sangat berlebihan dan dan didalam cerita yg saya ceritakan tentang rumah yg digusur. saya dan orang tua, kakak-kakak saya tinggal bersama. suatu ketika ada orang dari tentara ingin menggusur kami dari rumah dan diberi waktu kurang lebih tidak sampai (seminggu..) tidak tau orang ini langsung menggusur kami tiba setelah selama kejadian itu saya suka bepikir bahwa saya ini orang terkenal, orang kaya dan juga sukses dan seolah olah saya benar hidup seperti itu. kenyataannya saya tidak. saya tiba tiba mengenal orang terkenal dan saya berteman dengan mereka. dan saya sering sekali (berhalusinasi) seperti itu dan juga suka ngelamun dan saya merasa itu (nyata) padahal TIDAK sama sekali. ini termasuk gangguan pernah melihat di TV ada seorang dokter / psikolog mengatakan itu ciri ciri orang yang memiliki hampir bisa dibilang gangguan mental seperti halusinasi, Delusi. apa perbedaan ;skizofrenia
sekali pikiran saya diluar kendali seperti misalnya saat sedang berlaku baik dengan tulus terhadap seseorang tapi nanti tiba - tiba didalam pikiran terlintas visual kayak lagi mukul orang tersebut, menyamakan orang tersebut dengan sesuatu yang buruk, bahkan parahnya lagi membayangkan kejadian buruk seperti penganiayaan terjadi pada orang tersebut walaupun pelaku penganiayaannya bukan saya dalam visual yang muncul.. Itu terjadi diluar keinginan saya bahkan saya sendiri pun merasa seperti diri saya dan pikiran saya itu kayak 2 orang berbeda walaupun satu raga.. Untuk menangani kondisi seperti ini sekiranya apa yah dok yang harus saya ini juga ada hubungannya dengan masa lalu karena dulu saya suka melihat video - video kekerasan dan saya baru merasakan kondisi yang sebelumnya saya jelaskan setelah sudah lama saya tidak melihat video - video seperti ;skizofrenia
ingin bertanya dok, sesuai yang saya baca pada web bahwa schizo pada wanita di alami pada usia 25 tahun ke atas, dan usia saya 19 tahun dan ciri-ciri itu beberapa ada pada saya? Apa saya mengidap schizo? Terima ;skizofrenia
Dok.. Beberapa bulan yang lalu saya menggunakan website Psycom.net untuk tes depresi dan bipolar, baru-baru ini saya juga mencoba untuk tes skizofrenia, semua hasilnya adalah moderate indication. Kira-kira berapa persen keakuratan website ini dalam menganalisis gangguan jiwa? Haruskah saya ke psikiater? Sebelumnya, terima kasih atas perhatian Bapak/Ibu ;skizofrenia
