kalimat;tag
dok , nama saya dana , saya sering sekali ingin mengakhiri hidup saya , saya merasa putus asa setiap hari , saya merasa hidup saya tidak berguna , saya terus menerus memikirkan hidup saya karen tidak mendapat perhatian dari orang tua saya , suatu malam saya panik attack , saya memukul kepala saya terus menerus , dan saya melakukan barcode , saya menangis sepanjang malam, saya ketahuan oleh adek saya ingin bundir 3 kali , bagaimana solusi dokter agar saya tidak melakukan hal semacam itu lagi. ;depresi
dok saya masih berusia 19 tahunSaya sudah 3 kali berobat ke dokter psiaktrisDan saya di nyatakan sakit depresi dan gangguan kecemasan Rencana nya saya akan kuliah tahun ini apakah orang yg punya gangguan kejiwaan seperti saya bisa kuliah? Jujur saya khawatir akan menyakiti diri ;depresi
dok, saya sering ngerasa tidak bisa mengontrol emosional saya sendiri. bisa tiba tiba nangis karena rasa khawatir, sesak nafas dan jantung berdetak cepat saat merasa ada suara keras. tekadang jika sudah meledak rasa yg gak bisa ditahan bisa samapai nangis dan terus menyalahkan diri sendiri. sempat ingin mrlakukan renacana bunuh diri serring berfikiran karena ketika ekspetasi tk sesuai dan kecewa ttp ga jdi untuk bunuh diri tp sering berfikir untuk melakukan. ketika merasa kecewa sedih yg gk orang lain paham dan sakit itu ada di dlm diri aku lebih memilih untuk melukai diri sendiri agar sakitnya brrpindah. terimakasi dok jawab yaa karena aku bingung dgn diri aku ;depresi
dok, sudah mau jalan 2 minggu ini saya sering menangis tanpa alasan yang jelas, dan sering marah-marah tanpa alasan yang jelas, saya sempat selfharm juga dok,bagaimana menurut pendapat ;depresi
malam dok, saya ingin bertanya. Saya memiliki banyak tekanan yang membuat saya stress, seperti masalah keluarga, keuangan, bahkan pertemanan yang membuat saya sering menangis pada malam hari dan bahkan sering menyayat tangan saya dengan kaca ataupun silet. Setiap saya mengalami tekanan tersebut saya merasa dada saya sesak lalu menangis, saya juga selalu menyebut kata kata ingin bunuh diri dan tidak ingin hidup lagi, bahkan barusan saya kembali mengalami tekanan itu dan menangis, kembali ingin bunuh diri lalu berhenti dengan tertawa. Kira kira apakah kasus saya ini sudah termasuk depresi dok? Mohon bantuannya dan bagaimana cara saya mengatasinya dok ;depresi
saya mau nanya, umur saya 15 tahun. saya bingung sama diri saya. saya juga suka sedih dengan apa yang saya baca padahal tidak ada yg menyedihkan. saya dulu sering bergaul dan saya suka melakukan kesukaan saya, tapi sekarang tidak. orang yang menglihat saya selalu bilang saya berjalan sambil melamun. saya juga takut berbicara didepan orang-orang, dan hal hal sepele juga saya takut untuk melakukannya. napsu makan saya juga berkurang, ketika saya ditegur juga perasaan saya sedih dan saya suka menangis padahal teguran itu tidak ada nada membentak tapi bagi saya menyakitkan. saya juga tidak suka tertawa lagi, saya selalu menganggap semua serius. jika saya sendiri saya suka bengong padahal tidak ada yg saya pikirkan. terkadang saya juga suka setres karna hal sepele yang membuat saya susah ;depresi
saya azahra Saya ingin bertanya apakah situasi gejala2 depresi atau cuma saya yang overthinkingDari kecil sampai sekarang berumur 17 saya selalu dikekang,seolah tidak memiliki dunia sendiri,tidak bisa jadi diri sendiri,dan selalu dipaksa atas dasar apa yang tidak saya sukai bahkan saya benci.Seiring berjalannya waktu saya mulai kehilangan teman yang dulunya bisa saya percaya untuk mendengarkan cerita saya,tapi sekarang semua renggang karena saya hanya bisa membantunya secara virtual.Bahkan saya sering mengalami kekerasan oleh ayah saya,bukan cuma ayah saya tapi kakak saya juga bersikap kasar kepada saya,dan omongan ibu saya selalu membuat hati saya sakit dan ingin sekali mengakhiri hidup saya.Hati saya lama kelamaan akan mati rasa jika seperti ini trus terjadi.Dokter mohon jelaskan apa yang terjadi kepada saya.Terima ;depresi
dok,aku ila umurku 16 thn, jadi gini dok ini aku sering menyakiti diri sendiri,ntah itu menyakiti diri sendiri atau mencekik diri.semua itu terjadi mungkin karena aku sudah tidak kuat lagi menjalani ini semua,penyebabnya adalah orang tuaku sendiri.Semua ini bermula saat aku masih kelas 3 sd ibuku sempat berpacaran/selingkuh.saya tau hal ini karena ibu sempat bilang keadik saya saat umurnya 3thn punya 2 ayah, 1 ayah 1 bapak kalo mbak cuman punya setelah mendengar itu saat saya sendiri saya terus memahami apa maksud ibu berbicara seperti itu. Diumur yang menurutku sangat kecil saya harus harus memikirkan hal yang sangat berat dan mengganggu.seiring berjalannya waktu aku tumbuh dewasa dan aku mulai paham arti kata itu dan seiring berjalannya waktu pula muncul dalam ibu benar melakukan hal iya dengan mereka pernah hubungan itu sudah itu muncul disetiap aku sendirian,sampai aku menginjak bangku smp kelas 2 kedok ibu terbongkar mereka bertengkar bapk pergi dari rumah selama 7 hari saat siang aku selalu sendiri karena ibu bekerja dari pagi sampai sore.sepulang sekolah aku selalu curhat pada tuhanku dan memohon padanya untuk segera mengembalikan ini seperti semula. Lalu pada suatu hari ibu bertemu bpk mereka membicarakan ini semua,karna saat itu rasa ingin tauku tinggi akupun menguping mereka namun gagal karena adikku selalu mengajak aku bermain. Besok malamnya ibu pergi ke abah (teman kakek/saudara jauh) untuk meminta doa atau aku menyebutnya agar bapak kembali kerumah, itu berhasil selang satu hari ibu pergi kerumah aba bapk pulang,namun setelah itu juga banyak masalah yang datang,mereka bertengkar aku yang menonton dari kejauhan ini bukan keinginanku namun rumahku kecil jadi aku terpaksa melihat itu dan ingin pergi dari rumahpun tidak diizinkan. Dari hari itu saya sering menangis kadang teringat,kadang ada masalah baru,kadangpun menangis tanpa alasan yang tepat. Dan hal yang aku hadapi di sd dulu terulang lagi cuman sekarang yang melakukan bukan ibu melainkan bapk.tidak butuh waktu lama ibu tau itu semua karena gerak gerik bapak yang berbeda dari biasanya - bau bapak yang berbeda saat pulang kerja- Sikap yang manja- Menutupi sesuatu dari ibu- Saat ulang tahun adikku yang ke10,malangnya dia harus mendapat hadiah yang buruk. Iya orang tuaku bertengkar dari jam 12 malam sampai 3 dini hari. Aku yang takut mental adikku rusak aku menyuruhnya untuk diam dikamarku namun ditolak. Karna kesal aku manangis sejadi jadinya,melukai tanganku,menjambak jambak rambut,memukul kepala.Dan iya hubungan meraka tidak membaik sampai sekarang,begitupun diriku tidak membaik dan mungkin semakin buruk.dlam hal ini jangansalahkan aku salahkan mereka kenapa mereka bertengkar didepanku?ingin rasanya mengakhiri ini semua lelah rasanya.Menurut dokter - apakah aku saja? - Apa aku sedang depresi?- Apa mungkin aku sudah gila?Mohon jawabannya dok karena aku merasa aku berbeda dari aku yang dulu.- Dulu saat aku memegang benda tajam aku tidak merasaka sekarang sering muncul untuk menyakiti diri sendiri atau menyakiti orang lain.- Dulu aku yang tidak suka obat sekarang sering mengonsumsinya ntah itu obat tidur/lain sebagainya itupun sekali minum melebihi dosis- Sering menangis (pagi/siang/sore)- Menyendiri- Jarang tidur atau sebaliknya- Jarang makan atau sebaliknyaTolong penjelasanrnya dok...Maaf jika ila curhatTerimakasih ;depresi
dok, saya mau bertanya,Saya perempuan umur 14 tahun, saya menjadi lebih sensitif ketika memasuki umur 13 th. Lebih banyak menangis secara diam-diam dan suka mengurung diri di kamar dalam keadaan gelap. Saya menjadi sering merasa lelah walaupun tidak melakukan apa-apa. Saya merasa sangat kesepian walaupun saya punya banyak teman online. Menjadi takut untuk berinteraksi sosial, padahal hanya dengan keluarga. Sering sekali berbicara sendiri dan ketika dimarahi saya sering merasa bahwa saya tidak berharga dan ingin menangis. Ketika keluarga saya marah, mereka sering mengatakan hal-hal hina pada saya, bahkan pernah sampai ditampar di hadapan banyak orang hanya karena saya tidak izin keluar rumah padahal hanya ke rumah bude yang letaknya beberapa rumah dari rumah saya. Saya tidak berani mengungkapkan keluh kesah dan keinginan terbesar saya pada siapapun. Saya kehilangan motivasi belajar seluruhnya pada beberapa bulan setelah masuk SMP. Saya benar-benar tidak tahu saya ini ;depresi
dok, saya perempuan 23thn saat ini saya sdg merasa depresi yg saya anggap berat dan sudah berjalan kurleb 2 bulan. Saya kehilangan minat saya utk beraktifitas seperti biasa bahkan utk melakukan hobby/kesenangan saya, sempat berfikir utk melukai diri saya walopun tdk sampai bunuh diri, saya kehilangan nafsu makan, saya juga seperti menarik diri dari lingkungan saya, saya malas rasanya jika diajak bicara dan berkumpul dgn teman2 saya. Teman2 saya sepertinya sdh menyadari saya sdg merasa tertekan karena mereka bilang wajah saya berbeda. Saya sangat tersiksa dgn perasaan sedih, merasa bersalah, overthinking ini karna sudah 2 bulan lamanya. Awalnya saya kira mungkin hanya beberapa hari perasaan ini akan hilang. 2 tahun yang lalu saya juga pernah merasakan perasaan tertekan depresi seperti ini tapi tidak selama ini tdk lebih dari 1 bulan dan setelah itu saya memang sering berfikir dan takut bagaimana jika perasaan itu muncul lagi. Dok apakah saya memiliki gangguan kesehatan mental atau ini masih wajar? Apa yang harus saya lakukan sekarang ;depresi
dok. saya seorang mahasiswa dan sedang dlm masa menyusun tugas skripsi. saya merasa bahwa akhir2 ini saya tidak memiliki semangat hidup karena masa pandemi mulai 2020. saat ini saya sangat khawatir cemas merasa mual selama 2 bulan. saya jg terkadang merasa tak berguna selalu ngantuk dan mudah lelah walaupun sudah tidur cukup dan makan teratur. saat ini saya tinggal sendiri dan masih ditanggung orangtua. saya jg tidak bisa berbicara terbuka kepada keluarga dan teman karena saya pribadi yg introvet dan merasa bahwa saya hanya kurang minat diri. saya jg menjadi mudah bingung ketika mulai menyusun rencana sehari-hari. saat ini pun saya merasa pening setiap malam dan ngantuk di pagi hari serasa saya tidak punya apa2 padahal selalu dimotivasi orangtua. sebaiknya apa yg harus saya lakukan ;depresi
dok.. Sy alya, umur 14 tahun tp saya pinjam akun ortu saya. Jadi sejak tahun lalu saya merasa bahwa saya tidak bisa mengontrol diri saya. Saya merasa berubah dan merasa kalau diri saya yang sekarang itu bukan saya, saat saya mengalami sesuatu dan takut dimarahi terkadang saya berfikir saya bundir atau sakit aja ya? Biar gausah gini Saya juga merasa sedih karena ingin berubah jadi lebih baik tapi tidak bisa. Saya selalu marah kalau ada barang/hal kecil yang punya saya itu diambil/disembunyikan. Saya sering merasa takut bersosialisasi dan sering takut salah ngomong ketika bersama teman saya. Saya sering ingin marah, mengeluarkan semua perasaan saya tapi saya tidak bisa. Saat saya bicara pada orang tua bahwa saya menyukai perempuan dan juga laki laki mereka malah bilang bahwa saya sakit jiwa. Saya merasa kesepian tapi takut mencari teman juga. Kalo kayak gitu kira-kira kenapa ya, ;depresi
dok, saya mau bercerita tentang ade saya. dia mengalami beberapa kejadian di pondoknya yang mengakibatkan trauma dan sifat nya yang berubah. Mama ingin SMA ade saya kembali di pondok namun ade saya menolak dengan sangat keras dan mulai menangis. Dia pernah bercerita kepada saya apabila dia mulai mengingat trauma nya atau karena mama maksa ade saya dia akan mengalami rasa panik, cemas, rasa tidak suka, dada terasa sesak. Saya sudah bilang ke mama agar dia jangan di masukkan pondok dulu, lebih baik di ajak ke psikolog, namun kaka saya bilang agar ade saya harus mulai melawan rasa trauma nya. menurut dokter apa yang harus saya lakukan terhadap ade ;depresi
ingin bertanya, saya tidak mengerti kenapa teman satu kost saya itu mempunyai kebiasaan buruk buang sampah sembarangan. Normalnya kita mengumpulkan sampah pada suatu wadah yng disebut namun dia membuang sampahnya di tempat tidak lazim, seperti lemari pakaiannya, di kolong ranjang tidur, di sela-sela barang, bahkan di tas pribadinya tanpa ingat untuk membuang ke tempat seharusnya. Kadang juga dia seolah seperti menyembunyikan sampah tersebut karena rakur ketahuan orang lain, seperti di bawah karpet, di tumpukan barang lain. Padalah tempat sampah ada di dekatnya, tapi dia memilih untuk tidak membuang di tempat sampah. Sampahnya itu seperti bekas bungkus/wadah makanan, kertas/tissue bekas itu termasuk hoarding tindakan apa ya yg dapat saya lakukan ini sangat mengganggu orang lain, terlebih lagi saya yg harus membersihkan sampah dia jika sudah ketahuan ;depresi
dok, saya april berusia 18 tahun sudah cukup lama atau sekitar 2 bulan saya tidak bisa merasakan perasaan. Baik sedih,senang,marah dll. Awalnya saya anggap biasa,tapi lama kelamaan ini cukup mengganggu.. itu bagaimana ya ;depresi
dok, saya Rara umur 19 tahun. Saya jarang menangis dan marah dok tapi ketika sekali saya kesal dan marah, saya akan mengamuk berbicara kasar lalu menangis menghilang dari sosmed spt wa. Kemarin saya sampe left dari semua grup tanpa pikir panjang, itu pertama kali saya left hanya karena emosi saya. Apakah itu hal yang wajar dok? apakah itu terjadi krn emosi saya tidak stabil atau saya sdg stress ;depresi
jika saya berada di tengah keramaian selalu merasa ingin menangis dan bunuh diri? Saya juga selalu merasa hidup saya tidak berguna apalagi sekarang saya hanya hidup bersama saudara perempuan sejak ibu saya tiada. Saya juga mengalami kesulitan tidur di malam hari karena gelisah, lalu setiap bangun saya merasa ingin tidur selamanya saja karena keseharian saya rasanya hampa dan membuat saya banyak pikiran. Terkadang saya mencoba untuk menenangkan diri saya tapi rasanya saya ingin marah, berteriak, bahkan terkadang saya memukul diri sendiri. Hampir setiap hari saya merasa seperti itu. Selain itu ketika melihat laut muncul di pikiran saya kenapa saya tidak mati tenggelam saja di laut tanpa ada yang tau agar semua beban saya lenyap dan saya memang pernah mencoba untuk menenggelamkan diri tapi saya ;depresi
dok!saya ingin bertanya beberapa hal tentang kepribadian saya yg ini dpt berubah-ubah tnpa saya sadari.saya merasa ada 2/lebih kepribadian yg saya miliki.saya bnyk mengalami truama,depresi,hingga delusi.trauma yg saya alami waktu kecil merupakan tindakan kekerasan,bullying,dan sebgainya.depresi yg saya alami di sebabkan oleh perkataan orangtua yang terlalu menyakitkan di hati bagi saya.membuat saya depresi+frustasi akan omongan mereka.dan delusi yg saya alami nyata keadaan orang yg ga tau ia dmntolong beri keterangan dan penjelasan tentang penyakit yg saya alami ;depresi
dokter, izin bertanya. Sebelumnya saya ini termasuk korban bullying sejak SD sampai SMK. Masa paling buruk dari segala jenis bully itu datang saat SMP, dan mungkin bullying yang saya alami ketika SMP itu yang paling berat sampai mendiang ibu saya pernah menawari untuk pergi ke psikolog. Tapi pemikiran saya waktu itu adalah...pergi ke psikolog=dicap gila. Jadi saya bersikap seolah baik-baik saja, tapi itu berdampak besar dengan kemampuan bersosialisasi saya ketika SMK, karena semua rekan seangkatan saya bilang jika saya adalah seorang anti sosial yang tidak memiliki alasan teknis untuk menutup diri, karena sejak hari pertama di kelas 1 SMK saya sama sekali tidak bisa merasakan emosi positif sama sekali dan hanya bisa berprasangka buruk. Saya juga sering menangis ketika merasa dipermalukan, lalu saya akan merasa tidak berguna. Jika saya boleh jujur, saya sempat berpikir untuk lompat dari balkon gudang laboratorium yang ada di lantai 3. Gejala itu lebih baik ketika saya kelas 2 SMK, dan pelan-pelan saya selalu mengandalkan sugesti positif hingga saat ini. Prinsip saya hingga ibu saya meninggal adalah, saya tidak ingin hidup sambil membawa penyesalan seumur hidup. Jadi kebahagiaan orang lain, khususnya ibu saya yang sangat saya lindungi dari lidah-lidah julid kakak-kakak saya, lebih penting dari kebahagiaan saya sendiri waktu itu, sehingga tiba saatnya fondasi hidup saya benar-benar runtuh. Ibu saya berpulang ke Sang Pencipta, dan saya benar-benar hancur saat itu. Saya sempat melampiaskan kesedihan dengan makan banyak. Tapi salah satu kakak saya malah mengatakan jika saya tidak mau berbagi. Jadi saya benar-benar mengurangi makanan yang saya konsumsi. Lalu atas dasar keinginan saya sendiri, dalam keadaan yang masih hancur, saya mendaftar ke sebuah pelatihan semi militer dengan dalih ingin menambah teman. Bodoh memang, tapi saya melakukannya. Pola makan saya juga semakin buruk karena kebiasaan saya ketika pelatihan hanya makan 1/4 dari porsi normal saya, dan asupan air juga sangat dibatasi. Akhirnya saya hanya menambah kejadian traumatis di otak saya karena saya pada dasarnya memang tidak ahli dalam berenang. Saya nyaris tenggelam di air terjun, dan peristiwa itu sempat membuat saya diare selama 2 minggu penuh, dan sempat membenci suara deburan sungai. Sehingga akhirnya saya berhenti dengan alasan yang sedikit mengada-ada. Jika pernapasan saya terganggu karena nyaris tenggelam tadi. Tidak salah sebenarnya, karena saya sendiri adalah penyintas TBC Paru-paru, dan napas saya menjadi pendek sejak terinfeksi dan berobat selama 10 bulan. Ketika saya berhenti, keluarga saya sempat mempertanyakan alasannya dan menceramahi saya karena tidak rutin berolahraga, sehingga fisik saya tidak siap. Saya mengabaikan itu dan kembali ke kamar, mencari sebuah alasan untuk hidup hingga saya teringat akan sesuatu yang sempat saya lupakan selama beberapa saat. Jika saya lupa untuk menonton sebuah sinetron asing, yang kelak menjadi alasan kenapa saya bisa bertahan hingga saat ini. Setelah itu, saya menjalani hidup yang tergolong normal sekitar 2 tahun kurang. Lalu kini karena sebuah berita bullying yang beredar di internet, ingatan lama saya langsung bermunculan satu persatu hingga mencapai tahap yang cukup mengganggu karena saya tidak bisa berhadapan dengan pribadi yang saat ini. Kira-kira bagaimana pendapat dokter? Haruskah saya jujur pada keluarga saya, atau membiarkan pihak yang lebih berwenang untuk memberi tahu keluarga saya yang notabenenya sangat awam terhadap dunia kesehatan jiwa? Terima kasih ;depresi
pagi dok, saya ingin bertanya. saat pertama kali saya masuk SMP saya mulai merasa sulit untuk bersosialisasi dengan orang baru. Muncul perasaan gelisah dan selalu menghindar saat diajak berbicara, selalu gugup, tidak percaya diri dan perilaku itu masih saya alami sampai saya memasuki jenjang perkuliahan. 1 bulan terakhir ini, saya sering menangis, mengurung diri, dan sensitif. saya selalu merasa kesepian di dalam rumah karena keluarga saya tidak terlalu harmonis. keuangan juga sedang memburuk. saya selalu merasa cemas dengan hal-hal kecil. selalu begadang dan overthinking. dan juga saya pernah menyakiti diri sendiri. ini berdampak sampai ke tempat saya bekerja dan kampus. saya malas untuk pergi bekerja. menjadi pendiam. dan tidak banyak bersosialisasi.dan tidak pernah mengikuti kegiatan kampus. sebulan terakhir, hari-hari terasa sangat berat, dan lelah, saya sangat putus terbaiknya bagaimana ya ;depresi
saya bingung harus gimana. Saya dirumah merasa stress dan akhir2 ini stress saya makin memuncak. Hingga terlintas dipikiran saya untuk mengakhiri hidup saya. Keluarga saya tidak harmonis, ayah saya pengangguran yang hanya bisa menyuruh dan menyalahkan anak dan istrinya. Sedangkan adik laki2 saya hanya bisa main tanpa melihat kondisi ekonomi keluarga. Disisi lain, ibu saya tetap memberikan uang kepada adik laki2 saya untuk merokok sedangkan saya tidak diberi uang padahal untuk kebutuhan skripsi. Saya ingin sekali keluar dari rumah tapi saya belum punya bekal apa2, saya selalu disalahkan dan dianggap merepotkan. Saya dianggap menghabiskan uang padahal selama ini saya sekolah mendapatkan beasiswa dan saya pun bekerja sebagai guru les untuk menghidupi diri sendiri. Saya berfikir saya salah, sampai akhirnya saya kehilangan berat badan terus menerus. Hingga saya kehilangan berat badan 10 kg, saya sering sekali menangis dikamar sendirian dan mulai tidak mempercayai orang2. Saya punya sahabat tapi saya tidak pernah cerita, saya tidak mau bercerita karena saya tidak percaya orang, karena saya melihat keluarga saya tidak peduli dengan saya. Saya pun benci terhadap laki2 karena saya berkaca dari bapak saya yang seperti itu. Saya lebih senang pergi keluar karena merasa bebas, dan makan banyak sekali. Tapi kalau sampai rumah, seperti berbeda orang yang hanya bisa diam dan hilang nafsu makan. Hingga hari ini saya mencoba untuk bunuh diri, tadi saya sudah pegang pisau. Tapi tidak jadi dan langsung menangis karena ingat tuhan. Dok saya harus bagaimana? Saya masih bertahan karena saya punya iman, tapi saya juga tiap hari pusing dan gelisah sampai susah ;depresi
dok, Saya akhir-akhir ini lebih mudah emosi dari biasanya, saya tidak bisa tidur dengan nyeyak, berat badan saya turun 3 kg, nafsu makan saya juga menurun, saya agak sulit berkonsentrasi, dan cepat lelah akhir-akhir, kepala saya lebih sering sakit dari biasanya, saya rutin mengkomsumsi mecobelamin untuk mengurangi rasa nyeri di kaki krn saya baru sembuh sekitar 2 bulan dari penyakit dropfoot. apakah itu efek dari obat yang saya komsumsi dok ? saran dokter kira-kira saya harus periksa kedokter atau tidak ? jika memang harus periksa saya harus ke dokter specialist ;depresi
pagi, dok. Saya perempuan berusia 21 tahun. Akhir-akhir ini Saya sering hampir kehilagan pada diri sendiri seperti tiba-tiba marah pada hal sepele, menagis secara tiba-tiba, mudah merasa senang, mood roller-coaster dalam jangka waktu yang singkat. Selain itu, saya merasa lebih sering sakit kepala saat setelah tiba-tiba merasa senang, sedih atau marah. Porsi tidur tidak teratur, kadang hampir tidur seharian dan kadang tidak bisa tidur walaupun ingin. Pada kondisi tertentu, jantung terasa berdegub kencang dan dapat dirasakan dengan sentuhan tangan. Apakah itu masih normal karena bawaan sikap atau ;depresi
saya remaja berumur 18 tahun, sebenarnya saya malu cerita ini, akhir-akhir ini saya mendapatkan pelecehan dari ayah saya, tidak sampai dipegang, namun ayah memperlihatkan semua bagian tubuhnya didepan saya, ayah saya memang pemarah, dan baru pertama kali dia marah besar dan entah kenapa ketika dia marah dia tiba-tiba melepaskan semua bajunya sejak saat itu saya jadi tidak nyaman dengan ayah saya, saya jadi membayangkan yang tidak tidak seperti dia memperkosa saya dan lain sebagainya, dan membuat saya tidak nyaman didekatnya, kadang ketika membayangkan itu saya membuat gestur seperti melindungi tubuh saya tanpa sadar, dan sekarang saya sudah tidak tinggal dengannya, tapi saya masih suka membayangkan itu, dan saya jijik, saya tidak nyaman dengan pikiran saya, dan mulai mengganggu kehidupan sehari-hari, seperti ketika ingin tidur saya memikirkan itu sambil saya memeluk badan saya sendiri seperti gestur tubuh orang yang melindungi dirinya untuk tidak disentuh. Sebelumnya saya pernah mengalami pelecehan, oleh penjual warung didekat rumah saya. Tolong bantu saya kenapa, karena saya benar-benar terganggu dan peenah melakukan percobaan bunuh diri karena pikiran ;depresi
dok, saya mau sedikit cerita.Sudah dari pertengahan tahun 2019 ada sebuah kejadian yang sangat membuat saya down, dan itu berkaitan dengan keluarga, sahabat, bahkan hubungan asmara saya. Semuanya di 1 permasalahan. Saya merasa sangat kecewa dengan keluarga dan sahabat saya. Sampai akhirnya di keesokan harinya saya pergi dari rumah dan berniat menabrakan diri ke kereta api. Tapi saya sadar semua itu salah dan ga boleh saya bunuh diri. Akhirnya berbulan bulan saya menangis. Ketika saya ingat kejadiannya selalu menangis. Ketika saya sedih saya tidur terus dan bangun hanya beberapa jam lalu tidur lagi. Tapi saya masih merasa kurang dan lelah. Dipikiran saya tidak ada yang peduli dengan saya, dan saya merasa sendiri tidak tertarik melakukan aktivitas apapun selain tidur. Saya tutup semua sosmed saya, bahkan sampai saat ini jika masa trauma itu datang saya ngurung diri di kamar dan tidak berinteraksi dengan siapapun. Saya kenapa ya dok? Dan bagaimana melawan trauma ;depresi
malam dok. Saya ingin bertanya, jadi selama ini saya sering menangis dan merasa stress karena mengingat kejadian di masa lalu. Khususnya kejadian menyangkut tentang keluarga karena saya berlatar belakang dari keluarga broken home. Setiap memori yang muncul secara tiba-tiba menjadi perasaan sedih yang mendalam dan tidak terkendali. Karena terlalu sedih saya sampai menangis dan kadang merasa sesak dok.Hal ini terjadi secara random bisa jadi dalam sebulan sekali atau beberapa bulan sekali saya teringat kejadian di masa lalu secara tiba-tiba ketika sedang stress.Selain itu, saya mempunyai masalah dalam menangani rasa takut ketika saya merasa cemas dan takut perasaan tersebut akan terasa berlebihan dan kadang membuat saya tidak fokus, panik dan kesulitan bernafas.Untuk mengatasi hal tersebut bagaimana ya dok? Apakah saya mengalami depresi/trauma dan gangguan kecemasan atau mental? Terima kasih ;depresi
gini dok, ortu saya selama 33 th kenikah tiap hari ributttt terus, mereka egois, gamau kalah, saling mencari kejelekan, mencari pembelaan, pemarah. Saya sebagai anak paling besar dirumah cape dok, saya ditolak ptn 10x th ini dan mereka malah berantem terus, ortu saya yang sifatnya kekanak-kanakan. Saya kalau ribut sama ortu pasti disuruh 'mati' aja kamu, anak masih banyak gapapa mati Samoe saya pernah kefikiran buat bunuh diri, saya mikir kalau saya mati apa ada yang nangisin saya? Apa ada yang sedih?. Saya dari kecil sering dipukul, kepala dimasukin ke dalam bak sampe sampe gabisa nafas. Semua ituu terjadi saat saya umur 5-8 th, saya nangis karna ngga diberi apa yang saya mau, padahal ekonomi keluarga saat itu bisa dibilang sedang di puncaknya. Sekarang ortu masih ribut, perang dingin. Saya yang kehilangan motivasi hidup, gaada semangat, pengen kuliah tapi engga disupport, ekonomi keluarga sedang turun tapi saya yakinin kalau ada KIPK jadi hisa gratis, tapi keluarga nyuruh saya lupain kuliah. Jam tidur berantakan, jarang makan, ngga semangat, sering gemetar, degdegan, cemas, kecewa, sedih. Di sekolah saya dikenal sebagai orang yang gokil, lucu tapi dirumah saya pemarah, pemurung, sering sedih. Saya harus gimana? Sekarang saya gapunya tujuan ;depresi
sudah 1 minggu lebih saya merasa kesepian walaupun saya punya teman keluarga dan sahabat tetapi tetap saja merasakan kesepian seakan tidak ada yang peduli dengan saya selain merasakan itu saya juga merasa gagal, putus asa dengan masa depan, resah karena takut apa yang terjadi di masa depan. Tiap malam saya rasakan itu, saya juga tidak bisa tidur dan akhirnya saya meminum paracetamol itu sangat menenangkan saya kadang juga selfharm swperti mencakar dan mengigit bibir. Apa itu termasuk depresi dok? Saya harus ;depresi
sering merasa bersalah, ckup saya yg disakahkan dan selalu salah (saya menyalahkan diri saya walaupun tidak salah). Tidak bisa mengontrol emosi seperti menangis, marah dan jika dirasa sudah naik pitam akan memukul tembok. Tidak bisa masa bodoh dengan omongan orang khawatir dan di masukan ke ;depresi
dok, selamat siang. Saya ingin bertanya, saya sering berubah perasaan. Saya mengalami sakit kepala sedari masih kecil. Setiap malam orang tua saya dulu sering bertengkar setelah pulang berkerja. Hingga saya sering teriak2 sendiri di kamar. Lalu saya korban bullying saat smp. Saya tak pernah memberi tahu orang tua saya ataupun teman terdekat bila saya sedih. Saya hanya terus berpura2 senang saat di depan mereka. Saya tak bisa menunjukan begitu sakit nya menutupi ini semua. Saat saya sendiri saya baru menangisi semua yg telah terjadi pada saya. Kepala saya sangat sakit dan penglihatan saya selalu buram. Saya juga diam2 pernah berpikiran untuk bunuh diri. Dok apa saya sakit jiwa?? Saya harus apa ;depresi
aku gak percaya Tuhan itu ada, kalau ada kenapa aku diperkosa bergiliran, orang2 yg aku sayangi pergi meninggalkan ku, aku sendirian, percuma percaya kalau Tuhan itu ada, tapi kenyataannya aku sakit, sakit hati jiwa dan raga, semua ninggalin aku, aku mau mati aja dok,, aku sendirian, mati sekarang atau besok sama aja, cuma caranya aja yg beda, lagipula nenekku yg udah ninggal malah sekarang ngajak aku pulang,, aku pen ikut nenek pulang, katanya di kehidupan lain ia bahagia, dan gantung diri enggak ;depresi
aaya umur 25th usia pernikahan 6 bulan dan sampai sekarang belum hamil. Apakah wajar saya yg awalnya suka banget anak kecil jadi ngerasa risih kalo dideketin anak kecil terutama keponakan suami saya yg tinggal 1 rumah karena kebetulan memang awalnya dia dekat banget ke saya bahkan ikut kemanapun saya pergi sampai saya ke rumah ortu pun dia ikut, tapi sejak sering ditanya kapan punya anak saya jadi ngerasa risih ke anak kecil dan seringnya menghindar kalo ada si keponakan ;depresi
