kalimat;tag
saya mau bertanya. Apakah seseorang dengan gangguan bipolar bisa masuk ke tahap self ;bipolar
saya mengalami stress berat sehingga saya punya mood berubah-ubah,terkadang muncul pemikiran ingin bunuh diri, apa yang saya harus lakukan dok, tolong ;bipolar
dok, saya Metika. Saya sering merasakan perubahan hati yang sangatÂ² tidak stabil, sering merasa ketakutan pada halÂ² yang tidak mendasar, bahkan hanya untuk mengobrol di grup chat pun saya takut dan bisa sampai menangis jika dipaksa untuk berbicara di depan umum meski itu hanya lewat virtual. Saya sering merasa sedih bahkan bisa nangis berhari-hari tanpa sebab, sering marah pada hal-hal yang mungkin kecil, sering juga sangat bersemangat hingga bisa menyelesaikan banyak tugas dalam satu waktu, dan bahkan tidak tidur selama 2 hari. Saya sering merasa khawatir ntah tentang apa itu. Menurut dokter apa yang harus saya lakukan dan bagaimana cara mengatasi hal tersebut. Sebelumnya terimakasih ;bipolar
Dokter, saya berumur 16 tahun. Saya cukup bingung dengan mental saya dok. Terkadang saya bisa senang dan tidak lama kemudian merasa hampa serta sedih. Saya juga terkadang misalnya ada masalah atau hal tidak enak, saya bisa mual atau merasa sesak. Saya bingung mengapa saya seperti ini? Dulu masih biasa saja tapi akhir-akhir ini rasanya semakin buruk. Saya sering merasa kosong dan hampa. Terkadang saya sedih dengan mudah, sangat sensitif bahkan jika ada hal kecil saja saya bisa marah atau sedih. Saya ingin sekali konsultasi ke psikolog atau psikiater, hanya saja saya tidak punya uang. Saya ingin minta orang tua saya cuman saya takut, Dok. Saya terlihat normal-normal saja karena saya tidak pernah menceritakan ini kepada orang tua saya, Dok. Terima ;bipolar
dok, saya mau menanyakan pasangan saya bipolar dan saya belajar sbg Caregiver tetapi. Kemarin saya telah melukai hatinya yg sangat dalam sehingga menjadi depresi berkepanjangan dan hingga stress. Lalu saya harus bagaimana ya dok ;bipolar
, saya mau bertanya. sejak kelas 11 saya sedikit sensitif terhadap beberapa hal , terutama jika melihat orang lain sedih , dalam keadaan kurang baik atau bahagia , rasanya saya juga merasakan hal yang sama hanya dengan melihat mereka , lalu pada satu titik terkadang emosi itu seperti menyerang saya , seperti saya harus bertanggung jawab atas , kadang saya sesak hanya karena itu , itu ada apa ? terimakasih ;bipolar
dok, Saya perempuan umur 17 tahun dengan latar belakang keluarga yang lumayan rumit. Semenjak saya SD, Ibu dan ayah saya sering bertengkar. Saya juga sering melihat ayah saya selingkuh namun dibiarkan oleh ibu saya yang menyebabkan saya sendiri bisa dibilang memasuki SMP, ibu saya bilang kalau saya seperti orang bipolar karena sering berubah-ubah moodnya dalam waktu cepat. Pernah saya liburan ke Bali dengan keluarga, saat memilih hiburan yang ada saya tiba-tiba marah dan tidak mau main di tempat itu lagi padahal tadinya senang-senang sepengetahuan siapapun, saya selalu melakukan self harm apabila saya merasa tertekan dan sedih. tidak sakit dan tidak pernah ketahuan sekarang. Saat ini saya SMA kelas 12 yang harus belajar mati-matian untuk memenuhi ekspektasi orang tua, ditambah ada pandemi yang menyebabkan saya di rumah selama beberapa bulan ini. Saya tertekan di rumah, saya menjadikan pacar saya sebagai tempat curhat yang malah hubungan kami jadi retak karena saya yang terus-terusan seperti ini. tiap hari saya mengeluh kepada pacar saya, meminta untuk dihibur, akhirnya pacar saya capek kemudian meminta waktu untuk sendiri. salah saya karena menjadikan dia sebagai tameng untuk semua yang saya saya dan pacar saya break, tidur saya terganggu, makan saya jadi 2x lipat porsi normal. setiap malam saya bisa merasakan pembuluh darah dan jantung saya yang berdebar sangat kencang sampai saya pernah mengira ada gempa padahal hanya debaran jantung saya sendiri. Saya sering mual dan menangis di malam hari padahal saya tidak tahu apa yang sedang ditangisi. Kadang saya juga melakukan self harm lagi karena mengurangi rasa-rasa tidak enak di hati dan ada yang pernah tahu tiap malam saya seperti itu, bahkan ibu saya mengira saya baik-baik saja dan selalu ceria karena memang saya tidak pernah menunjukan itu di terang-terangan di depan orang yang saya alami ini apa? gangguan kecemasan? depresi? apakah saya harus ke psikiater? apa yang bisa saya ;bipolar
dok,Selamat siangSaya baru tamat SMA dok,Bisa dikatakan lagi fase mendawasa ya?Jujur saya dulu orang yang dikatakan pengidap bipolar,' orang yang bersemangat,percaya diri dalam usaha untuk karier kedepan,.Eh entah mengapa 3 bulan terakhir saya putus asa dok, dalam menjuangkan segala hall,Menurut saya sih gara gara faktor yang kadang matahin semangat kita,Saya dah berapa kali bangun,dan berapa kali juga di jatuh,dan akhir nya sayaa nyerah dok ama yang saya cita cita kan,Ya akhir nya jadi nya gini.-gua awal nya yang suka bersosialisasi ,pantang menyerah tak putus asa,Menjadi laki laki yang lebih nyaman berada di zona nyaman,Dan suka menyendiri,sekarang saya stres kadang juga membenci diri sendiri, mental menciut banget.serasa dunia ini keras dan gua kertas.Mohon pengetahuan nya dok🙏,Bagaimana saya harus menangani masalah mental ini,?Apakah saya harus konsultasi ke psikater terdekat/gimana ;bipolar
saya suka berubah drastis. Bisa menangis tanpa alasan yg jelas dan bisa langsung seperti biasa lagi. Ini mengganggu aktivitas saya. Saya knp ;bipolar
dok saya jasmine mau tanya knp saya selalu bermasalah dgn perasaan yg kadang bergantinya sangat drastis contoh sekarang saya sedang biasa saja nnti beberapa jam kemudian saya merasa sedih tapi saya ga tau knp penyebab sedih saya ini. apa saya butuh ke psikolog atau psikiater dan saya memang selalu merasa tertekan dengan keadaan dirumah trimakasih ;bipolar
umur 26th, baru menikah, dan gampang sekali marah marah, menjerit histeris, dan setiap mendengar respon suami langsung merasa insecure, dan cenderung ingin menyakiti diri sendiri. apakah termasuk gangguan kesehatan mental ;bipolar
dok aku masi umur 13 thun aku sering gelisah dok pas mau tidur aku juga gampang banget nangis trus aku juga sering banget ada niatan mau bunuh diri atau mau self harm trus hampir setiap hari sakit kepala ditempat yang sama setiap harinya aku juga ngalamin sakit perut dok hampir setiap hari juga aku juga sering sesek nafas pas sakit perut dok aku juga gampang banget marah karena hal kecil trus setiap aku abis ketawa juga pasti aku selalu nangis dok. aku kenapa ya dok? apa aku punya gangguan jiwa? mohon penjelasan nya ya dok terima ;bipolar
dok. Sudah beberapa tahun belakangan ini saya semakin tidak percaya diri (insecure) sering marah-marah, sering nangis, sering ngelawan orangtua, mood terus berantakan, ngomong tanpa mikir, sering buat sakit hati orang, gak mau berbaur sama yang lain, merasa takut, sering berhalusinasi berlebihan, pokoknya hidup udah gak beres lagi bener-bener berantakan. Sering mau bunuh diri, dan tadi diusir sama ortu. Di otak saya, ya saya mau pergi. Tapi mau kemana, saya aja sekarang anti banget ketemu orang. Tapi gak tau harus berbuat apa?Â ;bipolar
Saya punya temen dia punya gejala seperti kepribadian ganda, terkadang dia melakukan hal-hal tetapi dia tidak sadar bahkan menyalahkan orang yang disekitarnya padahal orang sekitar itu tau dia melakukan nya, dan dia terkadang sewaktu waktu suasana hatinya suka berubah semaunya sendiri dan suka menyakiti orang sekitar dan setelah itu dia minta maaf lalu tertawa lagi apa benar itu adalah penyakit kepribadian ganda? Terimakasih ;bipolar
dok, saya perempuan berusia 19 tahun. Izin bertanya, kenapa saya kurang bisa mengolah emosi saya ya dok? saya cenderung tidak bisa marah terhadap suatu hal dan memaklumi kesalahan orang. karena sikap saya itu, saya selalu merasa tertekan kalau ada yang marah kepada saya. Oiya saya tumbuh di lingkungan yang kesalahan kecil bisa membuat saya disalahkan terus menerus. Saya juga ga diberi kesempatan untuk menyampaikan apa yang sebenernya terjadi dan apa yang saya rasakan. Tekanan tersebut secara tidak langsung membuat saya meras cemas kalau melakukan suatu hal, takut salah, takut ga pas, takut aneh, dan lain sebagainya. saya lagi diposisi jadi takut untuk menghadapi semuanya. kalau saya cerita seperti ini keorang terdekat, diresponnya akan seperti oh kamu lebay ah, gaberani menghadapi masalah, ga dewasa, kurang iman, padahal terkadang saya butuh cerita, tapi dituntut untuk ga cerita dan saya jadi susah banget curhat. nah maaf dok kalo ceritanya membingungkan, intinya gimana saya harus menyampaikan semua yang saya rasakan dok? atau emang ga semua perlu disampaikan dan ;bipolar
sdg dalam masa di mana saya merasa gagal dalam suatu hal. Padahal orang tua dan teman-teman saya memberikan support yg baik. Saya selalu berpikiran bagaimana jika saya selalu gagal, dan saya merasa tertekan. Dan saya melakukan self-harming atau selalu berpikir utk melakukan su1c1de is better dok.Saya ingin mencoba bercerita pd orang-orang terdekat saya, tapi saya merasa justru hanya membuang-buang waktu karena dalam pikiran saya pasti respon mereka hanya itu-itu saja dan itu sama sekali tidak membantu saya apa yg harus saya lakukan? Apakah ini normal karena saya sdg dalam keadaan seperti ini? Apakah saya harus mengambil tes utk mengetahui apa yg sdg saya ;bipolar
sering mengalami perubahan suasana hati yang terus berubah-ubah setiap waktu, kadang saya merasa sedih,senang,marah secara bersamaan padahal saya tidak melakukan apapun, saya kadang merasa sensitif atau kesal jika ada orang yang berisik tapi dulu saya biasa saja dan suka tiba tiba menjadi lebih cuek atau dingin, saya juga jadi sering begadang hampir 1 bulan lebih sepertinya, saya coba tidur lebih awal pun tidak bisa kadang saya baru bisa tidur saat pagi..Kira-kira ini kenapa ya? Apakah hal yang biasa atau ada hal ;bipolar
saya mau tanya, saya perempuan usia 20th. Saya akhir2 ini seringkali merasa kesepian, mudah marah, mudah tersinggung, mudah kesal dengan orang lain, saya juga ingin menangis tapi tidak bisa menangis dan ada rasa untuk mengakhiri diri sendiri. Akhir2 ini juga saya sering mengalami gangguan pencernaan. Kira kira saya kenapa ya dok, apakah ini termasuk gejala depresi, dan bagaimana harusnya saya bersikap? Terima kasih ;bipolar
SAYA 😢 Olanzapine Abilify - efek pemulihan (withdrawal effect ) setelah Berhenti makan obat salah di diagnosa sebagai bipolar pada tanggal 15 september mengonsumsi Remital (olanzapine 5 mg) di malam hari dan Depakote ER 250mg dari 15 september 2020 sampai 1 oktober 2020 1 oktober 2020 saya diberi tambahan abilify 1 Oktober 2020 hingga 12 Oktober 2020 saya mengkonsumsi Remital (olanzapine 5 mg) di pagi hari dan Depakote ER 250mg dan abilify 7.5mg di malam 12 oktober 2020 saya mengalami efek samping yang parah, berat badan bertambah, gusi dan tangan bengkak, jadi saya memutuskan untuk berhenti tiba-tiba tanpa mengetahui ada efek penarikan(withdrawal effect) dan tidak memberi tahu dokter saya tentang hal 12 Oktober 2020 hingga 26 Oktober Minggu pertama bagus, saya bisa tidur dan gejalanya hilang (berat badan bertambah, gusi bengkak, dll). Pada tepat 7 hari setelah Berhenti makan obat Tiba-tiba saya menderita gejala penarikan obat(withdrawal symptoms), dan masalah tidur yang parah, suatu malam dengan rasa kantuk yang parah (saya mengkonsumsi Chlorpheniramine) dengan halusinasi dan memaksa saya untuk bangun di tengah malam. sejak hari itu hampir semua efek samping penarikan obat anti psikosis yang dapat Anda temukan di internet terjadi pada saya. itu sangat menakutkan. saya tidak bisa tidur dan merasa gila. itu membuatku gila dari efek makan obat dan merasa bukan diriku yang sebenarnya. Saya masih memiliki jendela untuk merasakan kewarasan setelah saya melakukan hipnoterapi dengan terapis saya, dia luar biasa. tapi jendela waktunya sangat singkat. Saya masih mengalami mual yang sangat berat di pagi hari dan sebelum minggu setelah Berhenti makan obat Tiba-tiba) 24 Oktober insomnia parah menyerang saya dan saya reinstatement Clozapine 2,5 mg, akhirnya saya bisa tidur sekarang, dan bisa berfungsi sedikit normal, ada jendela dalam sehari saya merasa benar-benar waras dan diri saya lagi, tapi jendela seperti ditutup saat malam berjuang setiap hari untuk mengatasi hal ini, saya melakukan hipnoterapi dan menangis dengan keras ketika sesi sebelum saya dapat mencapai jendela untuk kewarasan saya dan diri saya sendiri. terapis memberi saya identitas baru sehingga saya bisa merasakan emosi dan menjadi diri saya sendiri secara instan lagi. Saya harap saya bisa pulih dengan 24 oktober sampai hari ini saya mengalami mual dan muntah tetapi saya masih bisa ini tanggal 26 oktober saya mengalami mual dan muntah yang sangat berat membuat saya ingin menyerah dan muncul pemikiran bunuh diri. mual parah sekarat yang sangat berat di pagi hari dan mual ringan sepanjang hari dan sebelum tidur. itu membuatku tidak bisa berolahraga hari juga memiliki GERD / masalah perut yang parah. Saya akan mencoba untuk mengkonsumsi pantoprazole seperti yang diresepkan dokter untuk yang saya konsumsi Sekarang: Pagi: omeprazole (untuk GERD) sore: magnesium 5mg 3 kali Malam: ashwagandha dan sebelum tidur clozapine BANTU saya saran untuk Mual parah dan keram perut saya, saya ingin bebas dari obat ini tolong bantu saya, saya sangat membutuhkan saran untuk kondisi kondisi masa laluku dan Saya menderita asma waktu kecil, penyakitnya sudah sembuh dan sekarang, saya alergi obat penisilin, saya bisa meninggal kalau Saya memiliki ADHD dan mengkonsumsi Ritalin dan itu sudah di masa lalu Saya mengalami ucler lambung yang parah dan / atau (GERD) dan saya mengalami masalah dengan perut saya. Karena saya baca di forum surivingantidepressant perut adalah otak kedua, saya sangat hari ini 26 oktober 2020 dokter saya memberi saya pantozole 40mg (pagi) untuk mengurangi ucler lambung yang parah dan / atau (GERD) dan Mual PARAH lalu dengan clozapine 2.5 mg (malam) untuk saya mengonsumsi magnesium 5mg sepanjang hari dan Ashwagandha di malam Saya menjalani hipnoterapi hampir setiap hari untuk mengurangi Saya berolahraga dua kali sehari, total 2 jam. saya banyak Saya terkadang melakukan meditasi pada malam dan pagi setiap 1 jam sekali. saya membuat diri saya saya Apakah saya harus reinstatement (makan kembali dan taper off kurangi dosis pelan2) Abilify atau Olanzapine lagi untuk mengurangi Mual PARAH yang saya benar-benar menghancurkan saya, saya tidak bisa fokus dan berpikir untuk bunuh kah mual yang parah karena otak saya baru saja beradaptasi dengan obat baru (clozapine) sebagai pemulihan dari saudara kandungnya(siblings) (Abilify dan mualnya semakin parah setiap apa yang harus saya lakukan untuk mengurangi penggunaan obat secara aman? haruskah saya menggunakan clozapine secara langsung atau hanya mengkonsumsinya sesekali, jika ya untuk berapa lama? tolong bantu saya ingin keluar dari obat-obatan ini mohon saran atau saran untuk membantu hidup saya, saya telah sangat menderita sehingga saya tidak tahan. Terima Amankah mengkonsumsi Ashwagandha di malam Dokter saya memberi saya depakote 250 mg lagi, tetapi saya membaca di internet itu akan menyebabkan kerusakan karena interaksi obat. apakah itu kasih atas bantuan Anda, saran dokter / konsultasi sangat membantu dalam kesulitan hidup saya. Terima ;bipolar
dok, saya ayu usia 23 tahunsaya mengidap bipolar dan saya sudah berganti dokter kejiwaan 2x karna yang saya tidak nyaman pada saat konsultasi seolah pernyataannya mengintimidasi saya, kalau masalah obat yang di resepkan saya tidak masalah dengan obatnyanah, sekarang sudah hampir 5 bulan saya tidak melanjutkan konseling karna merasa tidak nyamandan sekarang saya merasa seperti kembali ke 0 lagi kadang tidak bisa mengontrol diri saya sendiri, dan gangguan panik saya yang sangat membantujadi apa yang harus saya ;bipolar
saya sofia. Saya ingin bertanya apa bisa penyakit bipolar sembuh tanpa harus minum ;bipolar
dok, sejak SMA kelas 2 akhir saya mengalami gejala bipolar. Hampir 6 - 7 tahun yg lalu. Saya bisa sangat sedih dan saat merasa marah saya bisa sangat marah sekali. Membanting apa yg ada dan perasaan saya gelisah. Awalnya saya hanya trauma disakiti sesesorang yg saya cintai dan sampai sekarang kita masih bersama. Saya trauma dan berulang ulang trauma itu terasakan. Saya bisa menjadi sangat bahagia tapi saya juga bisa menjadi sangat depresi. Sering setiap saya mendapatkan masalah saya ingin mengakhiri hidup saya tapi beruntung saya masih bisa terselamatkan keluarga dan pasangan saya. Saya selalu gelisah ketika saya merasa sendiri dan sangat takut. Saya kenapa ya dok? Saya sangat tersiksa ketika saya sadar saya menyakiti orang2 yg saya cintai saat saya merasa sangat depresi dan ;bipolar
saya memang belakangan stress berat, kacau, banyak masalah dan di masa pandemi gini ya dia gabisa ketemu temen yg bisa nenangin dia, di tambah orangtua nya jauh dari dia, keadaannya di rumah bner2 kacau. kemarin dia bilang lagi denger lagu, nyender sambil merem, pikirannya kosong dan tiba2 pas dia buka mata tangannya udah merah baret2, pas dia liat sebelahnya ada pensil dan dia ga sadar sama sekali, itu kira2 kenapa ya? apa ada hubungannya dengan pskis atau kesehatan mentalnya atau ada hal dia emg lg sedih2 mlu, nangis terus tp kaka2nya malah bikin dia tambah down, tapi dia belum melakukan apa2 si, ga konsumsi apa2 juga, baru cerita2 ;bipolar
dok, nama saya Irena, umur saya 20 tahun. Saya sudah kehilangan minat dan motivasi hidup sejak saya duduk di bangku SMA. Dan masalah nya berkaitan dengan keluarga. Saat itu saya punya mimpi dan ambisi yang besar, namun semuanya dipatahkan oleh keluarga saya sendiri, dengan kataÂ² kasar yang sampai saat ini masih saya ingat dengan jelas. Kemudian itu semua yang menyebabkan saya menjadi murung, kehilangan minat untuk melakukan apapun bahkan tidak lagi bersemangat untuk belajar, saya menghabiskan semua waktu hanya di dalam kamar bahkan ketika makan. Saya tidak pernah keluar rumah kecuali untuk pergi ke sekolah. Yang saya lakukan didalam kamar hanyalah merenung dan kemudian menangis, menutup jendela dan mendengarkan lagu berharap bisa tenang. Komunikasi dengan keluarga juga terbatas sejak saat terkahir kali berbicara dengan mereka, karena saya takut mendengar halÂ² yang mungkin menyakiti saya lagi. Saya penah marah karena hal sepele sampai saya memukul dinding hingga jariÂ² saya berdarah, bengkak dan membiru selama satu minggu. Kemudian setelah lulus semuanya semakin memburuk, saya selalu berfikir untuk bunuh diri, bersiap menyayat nadi dan meneguk obat nyamuk. Menangis sepanjang malam mengakibatkan jam tidur saya berantakan. Saya terus menerus memukul dinding hingga berdarah jika sudah merasa sangat sedih. Dan beberapa hari ini saya sering membulatkan tekad untuk bunuh diri. Apa yang harus saya lakukan untuk mengatasi semua ini, dok? Apakah saya harus mulai konsultasi ke psikiatri? Mohon tolong saya, ;bipolar
dok,saya pelajar berusia 17 tahun,saya ingin bertanya.Akhir-akhir ini saya lebih mudah marah,emosi saya tidak gampang di kontrol.Saya sering juga menangis tiba² tanpa alasan yang jelas dan tak jarang sulit untuk tidur.Mood saya jg sering berubah-ubah.Kadang senang dan tiba² saja merasa sedih.Dan terkadang saat saya merasa tidak baik² saja saya sering memukul tembok ;bipolar
sejahtera bagi Dokter, saya seorang remaja berusia 18 tahun, beberapa waktu ini saya merasa bahwa emosi saya tidak dapat dijaga, saya sering kali merasa marah tanpa ada sebab. bahkan saya merasa seperti ada yang berbicara kepada saya dalam otak saya. saya berasal dari keluarga dimana orang tua saya tidak terlalu memperhatikan saya, saya sudah membaca beberapa artikel mengenai gangguan jiwa, gejala, dan penyebabnya. saya harap dokter dapat menjawab pertanyaan ini. terima ;bipolar
ingin bertanya,apakah saya mempunyai gangguan jiwa atau bagaimana.sehari hari saya sering sekali halusinasi,dan saat saya ingin tidur,saya selalu seperti bergetar di khayalan saya.saat saya bersama (online atau bertemu langsung )teman saya merasa berbagai beban saya hilang,tetapi saat saya sendiri tiba tiba saya merasa kehilangan minat dan mood langsung menurun.saya tak tahu mengapa saat saya sendiri saya selalu ingin onani antara 1-3 kali sehari untuk meningkatkan mood saya kembali.saat saya melakukan perkuliahan saya terkadang merasa halusinasi menutupi saya dan akhirnya saya kehilangan fokus.dan juga sekali kali terkadang saya memikirkan unutk membunuh ataupun bunuh diri.apakah ini sudah tahap bahaya atau belum?apakah saya harus melakukan konsultasi kasih ;bipolar
ingin bertanya mengenaipenanganan pertama apa yang kira-kira bisa saya lakukan untuk pribadi saya sendiri dan saya kurang tau bagaimana cara menggunakan bpjs ataupun rujukan ke rs yang sudah pernah di sarankan oleh beberapa teman saya sekarang berumur 21 tahun dan saya sedang di puncak stressnya lagi, saya khawatir saya sering tidak sadar diri lagi dan semua kegiatan saya kelas 2 SD saya melakukan self harm (sayat-sayat), saya sangat kesulitan sampai saat ini dalam mengontrol diri dan emosi, mungkin saya bisa sabar untuk setiap hal buruk yang saya alami dan mengabaikan perlakuan semua orang, tapi untuk melepaskan stress, saya sudah keseringan self harm. semenjak SD saya juga sering bermimpi diperkosa dan saya sangat tidak Pd dengan tubuh saya bahkan sering merasa ketakutan tanpa merantau berkuliah, saya pernah diperkosa dan hal tersebut membuat saya sangat stress, dua stengah bulan (desember-februari awal 2020)saya selalu melamun, makan tidak makan, tidak berminat apapun, self harm, dan sering kali melakukan pencobaan bunuh diri. Saya bisa sestress itu karena saya sangat takut jika orang tua saya tau,itu semua karena orang tua saya sangat menolak bahwa ada orang yang punya penyakit mental dan keluarga kami akan menentang jika ada anak yang sudah diperkosa, dihamili dan hal2 buruk saat ini, tidak ada satupun anggota keluarga saya yang tau, yang tau hal ini hanya kakak rohani, dosen rohani dan 1 teman dekat saya. Selama melakukan percobaan bunuh diri, mereka yang selalu menghalau saya... saya bersykur karena mereka setia membantu saya sampai saat saya sendiri menyadari kalau saya semakin kesulitan menghadapi diri sendiri, saya rasa bercerita bukanlah hal yang cukup membantu lagi, setelah saya melewati masa stress di bulan desember-februari, saya memang sudah mulai perlahan-lahan bisa sadar dalam beraktivitas, namun pribadi saya juga semakin berubah, saya semakin introvert, dan terkadang takut berlebihan jika bertemu orang. 5 menit saya bisa tertawa terbahak-bahak, 5 menit lagi saya tiba-tiba merasa terpuruk dan sangat-sangat terpuruk tanpa alasan yang jelas, hal ini yang sangat paling saya benci, saya sudah sangat lelah mengalami perubahan mood, entah ini pengaruh karena beban perkuliahan, saya juga tidak sebelah kamar kos saya, saya punya senior kedokteran yang mau OSCE, dan dia minta tolong agar saya jadi OP(Objek penderita) dan saya juga dijadikan OP dibagian psikiatri, kakak itu bilang dari hasil analisisnya kalau didiagnosis PTSD, Bipolar, Gangguan halusinasi, cuman kakak itu sarankan aku ke psikiater saya juga pernah ke psikolog kampus dan didiagnosis self agresi (baru 4 pertemuan saja,saya merasa berkonsultasi saja tidak membantu, makanya selanjtunya saya berhenti apapun itu diagnogsisnya, saya sudah sangat tidak mungkin pergi langsung ke psikiatri, karena saya masih berkuliah dan tidak punya cukup duit untuk berobat, saya punya bpjs, tapi tidak tau bagaimana memakainya, saya juga takut jika ada laporan bpjs ke orang tua saya kalau saya sedang dok, saya sangat frustasi untuk semua saran dok untuk apa yang harus saya ;bipolar
dok saya mau tanya, setiap saya punya masalah, saya slalu sangat memikirkan masalah tersebut hingga membebani pikiran saya, Dan mengakibatkan emosi yg tidak terkontrol Dan meledak-ledak, Dan pernah bermasalah dengan istri saya, lalu Ada terlintas dipikiran saya untuk melakukan hal yg tidak baik ke anak saya yg masih balita, tpi saya mengalihkan nya dengan melukai kaki saya dengan parang. Akhirnya saya pergi dari rumah agar saya tidak sampai melakukan hal2 yg tidak baik. Apakah saya mengidap skizofrenia? Atau memang saya yg mempunyai gangguan mental, klo benar. Saya harus bagaimana untuk ;bipolar
Dokter saya berumur 18 tahun. Saya ingin bertanya, saya suka menyendiri dan menyukai tempat yang gelap dan seringkali emosi saya berubah-rubah saya mudah menangis kesal, marah dan tertawa tiba-tiba tanpa sebab. Apa yang terjadi pada saya dokter? Oh iya, dokter. Saya pernah mengkonsumsi Methylfenidate saat umur 17 tahun karena saya penderita hypersomnia dan sempat putus obat. Apakah itu salah satu penyebabnya emosi saya berubah-ubah? Terima kasih ;bipolar
dok, saya perempuan usia 20th. Sejak umur saya remaja, saya punya masalah dengan mengendalikan mood. Perubahan suasana hati yang drastis secara tbtb, sering berhalusinasi, insomnia, mudah emosi. Dan saya iseng mencoba untuk mencari tahu apa yang saya alami dan banyak beberapa gejala yang saya alami mirip seperti gejala bipolar. Apakah ciri ciri gejala yang saya alami memang mengarah ke bipolar? Dan apakah yang bisa saya lakukan untuk menangani gejala tersebut? ;bipolar
saya mahasiswi berumur 19 tahun. sudah sekitar enam tahun saya selalu merasa bahwa saya merasa sedih yang terkadang ada pemicunya (dari masalah yg sedang saya hadapi) ada juga tidak ada pemicu sama sekali. saya sudah beberapa kali ingin bunuh diri dan saya juga sudah melakukan beberapa kali selfharm seperti membenturkan kepala saya ke tembok. mood saya juga naik turun tidak jelas. saya mudah sekali overthinking dan panik terutama jika bertemu trauma. apakah saya kemungkinan punya masalah dalam kesehatan mental? kalo iya ;bipolar
dok, saya ingin bertanya. Selama pandemi saya selalu dirumah yg saya lakukan hanya itu itu aja. Selama dirumah saya jadi orang yg moody, gampang emosi, terkadang saya takut dengan suatu hal, dan gampang nethink. Saya tidak tau itu pengaruh lingkungan atau apa. Apakah hal tersebut termasuk mental illness? Kalau memang benar, bagaimana cara menyembuhkan mental ;bipolar
saya merasa saya mengidap penyakit bipolar,dengan tandaÂ² yg saya lihat dri google,untuk memastikan apakah benar saya mengalami bipolar bagaimana cara ;bipolar
dok. Saya baru berumur 20 tahun bulan lalu. Beberapa bulan terakhir saya selalu merasa kosong, lelah, sedih tapi tidak tau apa sebabnya. Saya juga merasa seperti membawa beban berat. Kalau ditanya apa saya banyak pikiran, saya suka bingung jawabnya. Apa ini depresi atau bagaimana? Saya suka menulis, tapi beberapa bulan terakhir jadi kehilangan minat. Sering merasa capek tapi susah tidur. Saya selalu bilang bahwa saya aja karena merasa ga boleh banyak ngeluh dan nggak punya teman utk ngeluh. Di rumah juga nggak bisa ngeluh. Saya juga takut dewasa dan bertambah umur. Menurut doker, ini bagaimana, ;bipolar
Siang mau bertanya tentang kesehatan memiliki tante dia berusia 50 tahun sekarang, dari dulu gampang sekali marah, emosional, dan dalam sekejap bisa baik lagi, kadang juga sering merasa benar sendiri, dan ketika sedang marah, dia selalu merasa jadi korban, padahal dia sendiri yang sangat emosional dan sangat marah. saya pernah baca dan mendengar tentang bipolar dan ciri-cirinya sebagian besar sama, bagaimana cara mengatasinya dok ? dan bagaimana orang2 di sekitarnya harus bersikap dok mohon sarannya ;bipolar
cara penyembuhan bipolar itu gimana yah pacar saya udh sampe titik ingin bunuh menurut yang saya baca klo sampe ke tahap tersebut itu udh kah betul ;bipolar
saya tidak tau pasti dan tdk berani melakukan self diagnose. Ketika saya memikirkan sesuatu, pikiran saya suka berjalan begitu saja diluar kendali saya hingga beberapa detik kemudian saya baru tersadar untuk tidak memikirkan hal tsb. biasanya pikiran saya itu pikiran yang tidak baik. Co/ melihat seorang sedang berkendara kemudian pikiran saya membayangkan kalau saya yang diposisi tersebut dan mengalami kecelakaan. Dan banyak pikiran pikiran buruk lainnya yang suka terbayang diotak saya hingga saya pun menangis karna tidak ingin memikirkan itu tapi sulit menghapus bayangan tsb. Saya juga sering tiba2 senang berkepanjangan tanpa semua berita/alasan. Bisa menangis dan murung beberapa hari karna hal kecil yang sepele. Apakah mungkin ini gejala ;bipolar
dok, saya ingin bertanya tapi saya akan cerita sedikit, jadi gini dok saya selalu dikekang oleh ortu saya dan saya ngerasa ortu saya pilih kasih terhadap saya. Dan sya juga merasa disaat saya berada dilingkungan keluarga saya tidak merasa senang tetapi yg saya rasakan perasaan yg sangat tertekan/membatin. Tetapi jika saya bersama dengan teman2 saya, saya merasa enjoy, happy dan merasa lebih dihargai. Dan juga ortu dan adek saya selalu bilang ke saya terus ga bergaul, kuper tetapi saat saya izin untuk main pasti selalu dimarahin dan lebih sering tidak diijinkan. Sejujurnya saya iri terhadap ade saya yg selalu diberikan ijin sedangkan sy jarang diijinkan walaupun kegiatan yg saya akan lakukan positif. Dan apapun yg saya lakukan selalu dianggap salah, selalu tidak dihargai maka dari itu saya merasa tertekan sejak kecil hingga sekarang. Skrg saya mahasiswi semester 3 tetapi ortu saya selalu menekan saya. Jadi intinya apakah perubahan situasi yg selalu saya alami bisa dikatakan saya memiliki bipolar dok? Karena saya merasa terkadang senang terkadang sedih bahkan sangat tertekan dan setiap saya ketawa atau tersenyumpun ke keluarga saya merasa tidak tulus dari hati saya, bukan kemauan saya untuk senyum atau ketawa dan saat saya senyum atau ketawa dgn keluarga saya merasa lebih tertekan lg berbeda disaat saya bersama teman2 saya jika saya tertawa atau senyum saya merasa bener2 bebas dan tulus dok dan juga terakhir saya sering sangat cemas, takut dll disaat saat tertentu dan dimanapun serta ;bipolar
